INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,SMILES,INCHI_STRING,DTXCID
468-28-0,CASRN,DTXSID00875553,Lupulon,468-28-0,WPVSVIXDXMNGGN-UHFFFAOYSA-N,CC(C)CC(=O)C1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(CC=C(C)C)=C1O,"InChI=1S/C26H38O4/c1-16(2)9-10-20-23(28)22(21(27)15-19(7)8)25(30)26(24(20)29,13-11-17(3)4)14-12-18(5)6/h9,11-12,19,28,30H,10,13-15H2,1-8H3
",DTXCID601013674
108-31-6,CASRN,DTXSID7024166,"2,5-Furandione",108-31-6,FPYJFEHAWHCUMM-UHFFFAOYSA-N,O=C1OC(=O)C=C1,"InChI=1S/C4H2O3/c5-3-1-2-4(6)7-3/h1-2H
",DTXCID804166
37742-98-6,CASRN,DTXSID20191181,"4-Bromo-2,2-diphenylbutyric acid",37742-98-6,GFIYIIRFIODLLU-UHFFFAOYSA-N,OC(=O)C(CCBr)(C1=CC=CC=C1)C1=CC=CC=C1,"InChI=1S/C16H15BrO2/c17-12-11-16(15(18)19,13-7-3-1-4-8-13)14-9-5-2-6-10-14/h1-10H,11-12H2,(H,18,19)
",DTXCID30113672
65143-89-7,CASRN,DTXSID9029772,Disodium hexadecyl(sulfophenoxy)benzenesulfonate,65143-89-7,N/A,N/A,N/A,N/A
27511-79-1,CASRN,DTXSID90181933,5-Aminopyrazole-4-carboxamide hemisulphate,27511-79-1,UMPKASYMNORSRO-UHFFFAOYSA-N,OS(O)(=O)=O.NC(=O)C1=C(N)NN=C1.NC(=O)C1=C(N)NN=C1,"InChI=1S/2C4H6N4O.H2O4S/c2*5-3-2(4(6)9)1-7-8-3;1-5(2,3)4/h2*1H,(H2,6,9)(H3,5,7,8);(H2,1,2,3,4)
",DTXCID30104424
161074-67-5,CASRN,DTXSID801073757,"Glutens, hydrolyzates, reaction products with lauroyl chloride, sodium salts",161074-67-5,N/A,N/A,N/A,N/A
5137-55-3,CASRN,DTXSID1044487,Methyltrioctylammonium chloride,5137-55-3,XKBGEWXEAPTVCK-UHFFFAOYSA-M,[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,"InChI=1S/C25H54N.ClH/c1-5-8-11-14-17-20-23-26(4,24-21-18-15-12-9-6-2)25-22-19-16-13-10-7-3;/h5-25H2,1-4H3;1H/q+1;/p-1
",DTXCID9024487
83-40-9,CASRN,DTXSID9038686,2-Hydroxy-3-methylbenzoic acid,83-40-9,WHSXTWFYRGOBGO-UHFFFAOYSA-N,CC1=C(O)C(=CC=C1)C(O)=O,"InChI=1S/C8H8O3/c1-5-3-2-4-6(7(5)9)8(10)11/h2-4,9H,1H3,(H,10,11)
",DTXCID7018686
64741-63-5,CASRN,DTXSID2028149,"Naphtha, petroleum, light catalytic reformed",64741-63-5,N/A,N/A,N/A,N/A
27776-21-2,CASRN,DTXSID0049444,"2,2'-(Diazene-1,2-diyldiethane-1,1-diyl)bis-4,5-dihydro-1H-imidazole dihydrochloride",27776-21-2,LBSPZZSGTIBOFG-UHFFFAOYSA-N,Cl.Cl.CC(C)(N=NC(C)(C)C1=NCCN1)C1=NCCN1,"InChI=1S/C12H22N6.2ClH/c1-11(2,9-13-5-6-14-9)17-18-12(3,4)10-15-7-8-16-10;;/h5-8H2,1-4H3,(H,13,14)(H,15,16);2*1H
",DTXCID701478362
809282-20-0,CASRN,DTXSID40475293,"(2R,3S)-1-(Dimethylamino)-3-(3-methoxyphenyl)-2-methylpentan-3-ol",809282-20-0,PZNRRUTVGXCKFC-DOMZBBRYSA-N,CC[C@](O)([C@H](C)CN(C)C)C1=CC(OC)=CC=C1,"InChI=1S/C15H25NO2/c1-6-15(17,12(2)11-16(3)4)13-8-7-9-14(10-13)18-5/h7-10,12,17H,6,11H2,1-5H3/t12-,15+/m1/s1
",DTXCID80426103
55974-25-9,CASRN,DTXSID70467621,"4,4-DIMETHYL-7-METHOXYISOCHROMAN-1,3-DIONE",55974-25-9,XAFPBWJMFWANOI-UHFFFAOYSA-N,COC1=CC2=C(C=C1)C(C)(C)C(=O)OC2=O,"InChI=1S/C12H12O4/c1-12(2)9-5-4-7(15-3)6-8(9)10(13)16-11(12)14/h4-6H,1-3H3
",DTXCID60418440
868-14-4,CASRN,DTXSID6042313,Potassium bitartrate,868-14-4,KYKNRZGSIGMXFH-ZVGUSBNCSA-M,[K+].O[C@H]([C@@H](O)C([O-])=O)C(O)=O,"InChI=1S/C4H6O6.K/c5-1(3(7)8)2(6)4(9)10;/h1-2,5-6H,(H,7,8)(H,9,10);/q;+1/p-1/t1-,2-;/m1./s1
",DTXCID4022313
112-18-5,CASRN,DTXSID1026906,"N,N-Dimethyldodecan-1-amine",112-18-5,YWFWDNVOPHGWMX-UHFFFAOYSA-N,CCCCCCCCCCCCN(C)C,"InChI=1S/C14H31N/c1-4-5-6-7-8-9-10-11-12-13-14-15(2)3/h4-14H2,1-3H3
",DTXCID806906
55-56-1,CASRN,DTXSID2033314,"1,6-Di(N-p-chlorophenylbiguanidino)hexane",55-56-1,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,"InChI=1S/C22H30Cl2N10/c23-15-5-9-17(10-6-15)31-21(27)33-19(25)29-13-3-1-2-4-14-30-20(26)34-22(28)32-18-11-7-16(24)8-12-18/h5-12H,1-4,13-14H2,(H5,25,27,29,31,33)(H5,26,28,30,32,34)
",DTXCID0013314
2414605-13-1,Searched by CASRN: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10196-49-3,CASRN,DTXSID2064993,"1-Oxa-4-aza-2-silacyclohexane, 2,2,4-trimethyl-",10196-49-3,GGPLWEZGITVTJX-UHFFFAOYSA-N,CN1CCO[Si](C)(C)C1,"InChI=1S/C6H15NOSi/c1-7-4-5-8-9(2,3)6-7/h4-6H2,1-3H3
",DTXCID4032669
117827-06-2,CASRN,DTXSID70888892,"Hexadecanamide, N-(3,5-dichloro-4-ethyl-2-hydroxyphenyl)-",117827-06-2,XNIGXYXNGOOKMT-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)NC1=CC(Cl)=C(CC)C(Cl)=C1O,"InChI=1S/C24H39Cl2NO2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-22(28)27-21-18-20(25)19(4-2)23(26)24(21)29/h18,29H,3-17H2,1-2H3,(H,27,28)
",DTXCID101028163
108-32-7,CASRN,DTXSID2026789,Propylene carbonate,108-32-7,RUOJZAUFBMNUDX-UHFFFAOYSA-N,CC1COC(=O)O1,"InChI=1/C4H6O3/c1-3-2-6-4(5)7-3/h3H,2H2,1H3
",DTXCID006789
7789-38-0,CASRN,DTXSID9023837,Sodium bromate,7789-38-0,XUXNAKZDHHEHPC-UHFFFAOYSA-M,[Na+].[O-][Br](=O)=O,"InChI=1S/BrHO3.Na/c2-1(3)4;/h(H,2,3,4);/q;+1/p-1
",DTXCID603837
13774-25-9,CASRN,DTXSID40889619,"Sulfurous acid, magnesium salt (2:1)",13774-25-9,GYBXNBFGRFDXEE-UHFFFAOYSA-J,[Mg++].OS([O-])=O.OS([O-])=O.OS([O-])=O.OS([O-])=O,"InChI=1S/Mg.4H2O3S/c;4*1-4(2)3/h;4*(H2,1,2,3)/q+2;;;;/p-4
",DTXCID401031074
64741-99-7,CASRN,DTXSID8028181,"Extracts, petroleum, light naphtha solvent",64741-99-7,N/A,N/A,N/A,N/A
20570-96-1,CASRN,DTXSID0020157,Benzylhydrazine dihydrochloride,20570-96-1,MSJHOJKVMMEMNX-UHFFFAOYSA-N,Cl.Cl.NNCC1=CC=CC=C1,"InChI=1S/C7H10N2.2ClH/c8-9-6-7-4-2-1-3-5-7;;/h1-5,9H,6,8H2;2*1H
",DTXCID20157
75247-18-6,CASRN,DTXSID40894723,"Copper, [N,N,N',N',N'',N''-hexaethyl-29H,31H-phthalocyanine-C,C,C-trimethanaminato(2-)-.kappa.N29,.kappa.N30,.kappa.N31,.kappa.N32]-, dodecylbenzenesulfonate (1:3)",75247-18-6,N/A,N/A,N/A,N/A
38517-37-2,CASRN,DTXSID301018801,Monosodium N-myristoyl-L-glutamate,38517-37-2,ZNYIJXQYUNSKDX-NTISSMGPSA-M,[Na+].CCCCCCCCCCCCCC(=O)N[C@@H](CCC([O-])=O)C(O)=O,"InChI=1S/C19H35NO5.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-17(21)20-16(19(24)25)14-15-18(22)23;/h16H,2-15H2,1H3,(H,20,21)(H,22,23)(H,24,25);/q;+1/p-1/t16-;/m0./s1
",DTXCID301478308
124172-53-8,CASRN,DTXSID9073094,"Formamide, N,N'-1,6-hexanediylbis[N-(2,2,6,6-tetramethyl-4-piperidinyl)-",124172-53-8,UONLDZHKYCFZRW-UHFFFAOYSA-N,CC1(C)CC(CC(C)(C)N1)N(CCCCCCN(C=O)C1CC(C)(C)NC(C)(C)C1)C=O,"InChI=1S/C26H50N4O2/c1-23(2)15-21(16-24(3,4)27-23)29(19-31)13-11-9-10-12-14-30(20-32)22-17-25(5,6)28-26(7,8)18-22/h19-22,27-28H,9-18H2,1-8H3
",DTXCID2033811
127929-37-7,CASRN,DTXSID901035845,"2,2-Bis({[3-(4-ethylpiperazin-1-yl)propanoyl]oxy}methyl)butyl 3-(4-ethylpiperazin-1-yl)propanoate",127929-37-7,RVEWQNPHEXHOOJ-UHFFFAOYSA-N,CCN1CCN(CCC(=O)OCC(CC)(COC(=O)CCN2CCN(CC)CC2)COC(=O)CCN2CCN(CC)CC2)CC1,"InChI=1S/C33H62N6O6/c1-5-33(27-43-30(40)9-12-37-21-15-34(6-2)16-22-37,28-44-31(41)10-13-38-23-17-35(7-3)18-24-38)29-45-32(42)11-14-39-25-19-36(8-4)20-26-39/h5-29H2,1-4H3
",DTXCID501520111
5413-60-5,CASRN,DTXSID4029270,Jasmacyclen,5413-60-5,RGVQNSFGUOIKFF-UHFFFAOYSA-N,CC(=O)OC1CC2CC1C1CC=CC21,"InChI=1/C12H16O2/c1-7(13)14-12-6-8-5-11(12)10-4-2-3-9(8)10/h2-3,8-12H,4-6H2,1H3
",DTXCID409270
88-68-6,CASRN,DTXSID2021789,2-Aminobenzamide,88-68-6,PXBFMLJZNCDSMP-UHFFFAOYSA-N,NC(=O)C1=CC=CC=C1N,"InChI=1S/C7H8N2O/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,8H2,(H2,9,10)
",DTXCID501789
1231728-34-9,CASRN,DTXSID201020431,"Tin(2+) bis(3,5,5-trimethylhexanoate)",1231728-34-9,RCNYDVJPYZENKL-UHFFFAOYSA-L,[Sn++].CC(CC([O-])=O)CC(C)(C)C.CC(CC([O-])=O)CC(C)(C)C,"InChI=1/2C9H18O2.Sn/c2*1-7(5-8(10)11)6-9(2,3)4;/h2*7H,5-6H2,1-4H3,(H,10,11);/q;;+2/p-2
",DTXCID901478182
35249-89-9,CASRN,DTXSID6049642,Hydroxy acetic acid ammonium salt,35249-89-9,UBKBVPONTPMQQW-UHFFFAOYSA-N,[NH4+].OCC([O-])=O,"InChI=1S/C2H4O3.H3N/c3-1-2(4)5;/h3H,1H2,(H,4,5);1H3
",DTXCID3029601
2097729-23-0,CASRN,DTXSID601036151,"Ethanol, 2,2′-iminobis-, N-(C16-18 and C18-unsatd. alkyl) derivs., N-oxides",2097729-23-0,N/A,N/A,N/A,N/A
3855-32-1,CASRN,DTXSID1044564,"2,6,10-Trimethyl-2,6,10-triazaundecane",3855-32-1,SKCNNQDRNPQEFU-UHFFFAOYSA-N,CN(C)CCCN(C)CCCN(C)C,"InChI=1S/C11H27N3/c1-12(2)8-6-10-14(5)11-7-9-13(3)4/h6-11H2,1-5H3
",DTXCID9024564
4501-58-0,CASRN,DTXSID3044756,"[(1R)-2,2,3-Trimethylcyclopent-3-en-1-yl]acetaldehyde",4501-58-0,OGCGGWYLHSJRFY-SECBINFHSA-N,CC1=CC[C@H](CC=O)C1(C)C,"InChI=1S/C10H16O/c1-8-4-5-9(6-7-11)10(8,2)3/h4,7,9H,5-6H2,1-3H3/t9-/m1/s1
",DTXCID1024756
10175-31-2,CASRN,DTXSID40893610,"1-(2-Chlorophenyl)-N,N-dimethylmethanamine",10175-31-2,MZKKJAOOPDDXQQ-UHFFFAOYSA-N,CN(C)CC1=C(Cl)C=CC=C1,"InChI=1S/C9H12ClN/c1-11(2)7-8-5-3-4-6-9(8)10/h3-6H,7H2,1-2H3
",DTXCID901323638
97-67-6,CASRN,DTXSID30273987,(2S)-2-Hydroxybutanedioic acid,97-67-6,BJEPYKJPYRNKOW-REOHCLBHSA-N,O[C@@H](CC(O)=O)C(O)=O,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)/t2-/m0/s1
",DTXCID10819943
106-47-8,CASRN,DTXSID9020295,4-Chloroaniline,106-47-8,QSNSCYSYFYORTR-UHFFFAOYSA-N,NC1=CC=C(Cl)C=C1,"InChI=1S/C6H6ClN/c7-5-1-3-6(8)4-2-5/h1-4H,8H2
",DTXCID50295
105-55-5,CASRN,DTXSID8020466,"N,N'-Diethylthiourea",105-55-5,FLVIGYVXZHLUHP-UHFFFAOYSA-N,CCNC(=S)NCC,"InChI=1S/C5H12N2S/c1-3-6-5(8)7-4-2/h3-4H2,1-2H3,(H2,6,7,8)
",DTXCID40466
68442-22-8,CASRN,DTXSID4098512,"Phosphorodithioic acid, mixed O,O-bis(2-ethylhexyl and iso-Bu) esters, zinc salts",68442-22-8,N/A,N/A,N/A,N/A
103-71-9,CASRN,DTXSID5051521,Phenyl isocyanate,103-71-9,DGTNSSLYPYDJGL-UHFFFAOYSA-N,O=C=NC1=CC=CC=C1,"InChI=1S/C7H5NO/c9-6-8-7-4-2-1-3-5-7/h1-5H
",DTXCID1030070
69-72-7,CASRN,DTXSID7026368,Salicylic acid,69-72-7,YGSDEFSMJLZEOE-UHFFFAOYSA-N,OC(=O)C1=C(O)C=CC=C1,"InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)
",DTXCID206368
15651-72-6,CASRN,DTXSID001277072,(Ethylenediaminetetraacetato)ferrate(2-),15651-72-6,JVXHQHGWBAHSSF-UHFFFAOYSA-J,[Fe++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,"InChI=1S/C10H16N2O8.Fe/c13-7(14)3-11(4-8(15)16)1-2-12(5-9(17)18)6-10(19)20;/h1-6H2,(H,13,14)(H,15,16)(H,17,18)(H,19,20);/q;+2/p-4
",DTXCID001707544
5575-43-9,CASRN,DTXSID1044695,Titanium(4+) tetrakis(2-ethyl-3-hydroxyhexan-1-olate),5575-43-9,BKLRDAVSRSSKAU-UHFFFAOYSA-N,[Ti+4].CCCC(O)C(CC)C[O-].CCCC(O)C(CC)C[O-].CCCC(O)C(CC)C[O-].CCCC(O)C(CC)C[O-],"InChI=1/4C8H17O2.Ti/c4*1-3-5-8(10)7(4-2)6-9;/h4*7-8,10H,3-6H2,1-2H3;/q4*-1;+4
",DTXCID9024695
13236-02-7,CASRN,DTXSID00884584,"Oxirane, 2,2',2''-[1,2,3-propanetriyltris(oxymethylene)]tris-",13236-02-7,SYEWHONLFGZGLK-UHFFFAOYSA-N,C(OCC1CO1)C(COCC1CO1)OCC1CO1,"InChI=1/C12H20O6/c1(13-3-10-5-16-10)9(15-7-12-8-18-12)2-14-4-11-6-17-11/h9-12H,1-8H2
",DTXCID501024018
285977-85-7,CASRN,DTXSID5051367,"1H-Indene-2-methanol, 2,3-dihydro-2,5-dimethyl-",285977-85-7,UWSPWQQZFOSTHS-UHFFFAOYSA-N,CC1=CC2=C(CC(C)(CO)C2)C=C1,"InChI=1/C12H16O/c1-9-3-4-10-6-12(2,8-13)7-11(10)5-9/h3-5,13H,6-8H2,1-2H3
",DTXCID6029969
111-70-6,CASRN,DTXSID8021937,1-Heptanol,111-70-6,BBMCTIGTTCKYKF-UHFFFAOYSA-N,CCCCCCCO,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3
",DTXCID601937
85049-31-6,CASRN,DTXSID901074015,"Fatty acids, C10-18 and C12-22-unsatd., C14-18 and C16-18-unsatd. alkyl esters",85049-31-6,N/A,N/A,N/A,N/A
272460-97-6,CASRN,DTXSID60889156,"1-Propanone, 1-[4-[(4-benzoylphenyl)thio]phenyl]-2-methyl-2-[(4-methylphenyl)sulfonyl]-",272460-97-6,JZKPKNSYAHAKJY-UHFFFAOYSA-N,CC1=CC=C(C=C1)S(=O)(=O)C(C)(C)C(=O)C1=CC=C(SC2=CC=C(C=C2)C(=O)C2=CC=CC=C2)C=C1,"InChI=1S/C30H26O4S2/c1-21-9-19-27(20-10-21)36(33,34)30(2,3)29(32)24-13-17-26(18-14-24)35-25-15-11-23(12-16-25)28(31)22-7-5-4-6-8-22/h4-20H,1-3H3
",DTXCID901028424
2550-11-0,CASRN,DTXSID20862985,"6-Octen-3-one, 4,7-dimethyl-",2550-11-0,WKQWDIFHKYWRTA-UHFFFAOYSA-N,CCC(=O)C(C)CC=C(C)C,"InChI=1/C10H18O/c1-5-10(11)9(4)7-6-8(2)3/h6,9H,5,7H2,1-4H3
",DTXCID60811674
98072-61-8,CASRN,DTXSID001067528,"Slimes and Sludges, precious metal refining",98072-61-8,N/A,N/A,N/A,N/A
1971906-58-7,CASRN,DTXSID001036139,"Raction product of 2-Ethyl-1-hexylamine and 3-(2-Ethylhexyloxy)propylamine with 4-bromo-1,8 naphthalic anhydride",1971906-58-7,N/A,N/A,N/A,N/A
60047-17-8,CASRN,DTXSID60863673,"2-Furanmethanol, 5-ethenyltetrahydro-.alpha.,.alpha.,5-trimethyl-",60047-17-8,BRHDDEIRQPDPMG-UHFFFAOYSA-N,CC(C)(O)C1CCC(C)(O1)C=C,"InChI=1/C10H18O2/c1-5-10(4)7-6-8(12-10)9(2,3)11/h5,8,11H,1,6-7H2,2-4H3
",DTXCID30812259
101-83-7,CASRN,DTXSID6025018,Dicyclohexylamine,101-83-7,XBPCUCUWBYBCDP-UHFFFAOYSA-N,C1CCC(CC1)NC1CCCCC1,"InChI=1S/C12H23N/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h11-13H,1-10H2
",DTXCID005018
1948-33-0,CASRN,DTXSID6020220,tert-Butylhydroquinone,1948-33-0,BGNXCDMCOKJUMV-UHFFFAOYSA-N,CC(C)(C)C1=CC(O)=CC=C1O,"InChI=1S/C10H14O2/c1-10(2,3)8-6-7(11)4-5-9(8)12/h4-6,11-12H,1-3H3
",DTXCID60220
10022-31-8,CASRN,DTXSID8049200,Barium nitrate,10022-31-8,IWOUKMZUPDVPGQ-UHFFFAOYSA-N,[Ba++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,"InChI=1S/Ba.2NO3/c;2*2-1(3)4/q+2;2*-1
",DTXCID3028471
26919-50-6,CASRN,DTXSID0067268,"Hexanoic acid, 6-[methyl(phenylsulfonyl)amino]-, compd. with 2,2',2''-nitrilotris[ethanol] (1:1)",26919-50-6,ZRTNNBVVVUUNRM-UHFFFAOYSA-N,OCCN(CCO)CCO.CN(CCCCCC(O)=O)S(=O)(=O)C1=CC=CC=C1,"InChI=1S/C13H19NO4S.C6H15NO3/c1-14(11-7-3-6-10-13(15)16)19(17,18)12-8-4-2-5-9-12;8-4-1-7(2-5-9)3-6-10/h2,4-5,8-9H,3,6-7,10-11H2,1H3,(H,15,16);8-10H,1-6H2
",DTXCID8037596
61788-64-5,CASRN,DTXSID3028059,"Fats and Glyceridic oils, fish, sulfated, sodium salts",61788-64-5,N/A,N/A,N/A,N/A
118-92-3,CASRN,DTXSID8020094,Anthranilic acid,118-92-3,RWZYAGGXGHYGMB-UHFFFAOYSA-N,NC1=C(C=CC=C1)C(O)=O,"InChI=1S/C7H7NO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,8H2,(H,9,10)
",DTXCID7094
77-92-9,CASRN,DTXSID3020332,Citric acid,77-92-9,KRKNYBCHXYNGOX-UHFFFAOYSA-N,OC(=O)CC(O)(CC(O)=O)C(O)=O,"InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)
",DTXCID50332
497-19-8,CASRN,DTXSID1029621,Carbonic acid sodium salt (1:2),497-19-8,CDBYLPFSWZWCQE-UHFFFAOYSA-L,[Na+].[Na+].[O-]C([O-])=O,"InChI=1S/CH2O3.2Na/c2-1(3)4;;/h(H2,2,3,4);;/q;2*+1/p-2
",DTXCID109621
709031-45-8,CASRN,DTXSID90467729,"(1S,3S,5S)-2-Azabicyclo[3.1.0]hexane-3-carboxamide methanesulfonate",709031-45-8,WPIYZQBALIBMAA-SHLRHQAISA-N,CS(O)(=O)=O.NC(=O)[C@@H]1C[C@@H]2C[C@@H]2N1,"InChI=1S/C6H10N2O.CH4O3S/c7-6(9)5-2-3-1-4(3)8-5;1-5(2,3)4/h3-5,8H,1-2H2,(H2,7,9);1H3,(H,2,3,4)/t3-,4-,5-;/m0./s1
",DTXCID80418548
91722-69-9,CASRN,DTXSID401020582,"Lavender, Lavandula hybrida, ext.",91722-69-9,N/A,N/A,N/A,N/A
5593-70-4,CASRN,DTXSID6041262,Titanium(IV) n-butoxide,5593-70-4,YHWCPXVTRSHPNY-UHFFFAOYSA-N,[Ti+4].CCCC[O-].CCCC[O-].CCCC[O-].CCCC[O-],"InChI=1S/4C4H9O.Ti/c4*1-2-3-4-5;/h4*2-4H2,1H3;/q4*-1;+4
",DTXCID4021262
123403-95-2,CASRN,DTXSID601258733,"2-Oxazolidinone, 3-(1-ethoxyethyl)-5-methyl-",123403-95-2,JAYYTQLHTYCUOK-UHFFFAOYNA-N,CCOC(C)N1CC(C)OC1=O,"InChI=1/C8H15NO3/c1-4-11-7(3)9-5-6(2)12-8(9)10/h6-7H,4-5H2,1-3H3
",DTXCID901689458
55906-42-8,CASRN,DTXSID8069064,"Disodium 1,3,4-thiadiazole-2,5-dithiolate",55906-42-8,NJTVONCKSFLFMC-UHFFFAOYSA-N,[Na+].[Na+].S=C1[N-][N-]C(=S)S1,"InChI=1S/C2N2S3.2Na/c5-1-3-4-2(6)7-1;;/q-2;2*+1
",DTXCID4041993
420-04-2,CASRN,DTXSID9034490,Cyanamide,420-04-2,XZMCDFZZKTWFGF-UHFFFAOYSA-N,NC#N,"InChI=1S/CH2N2/c2-1-3/h2H2
",DTXCID7014490
109-06-8,CASRN,DTXSID9021899,2-Methylpyridine,109-06-8,BSKHPKMHTQYZBB-UHFFFAOYSA-N,CC1=NC=CC=C1,"InChI=1S/C6H7N/c1-6-4-2-3-5-7-6/h2-5H,1H3
",DTXCID001899
57-09-0,CASRN,DTXSID5037028,Hexadecyltrimethylammonium bromide,57-09-0,LZZYPRNAOMGNLH-UHFFFAOYSA-M,[Br-].CCCCCCCCCCCCCCCC[N+](C)(C)C,"InChI=1S/C19H42N.BrH/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(2,3)4;/h5-19H2,1-4H3;1H/q+1;/p-1
",DTXCID3017028
465-65-6,CASRN,DTXSID8023349,Naloxone,465-65-6,UZHSEJADLWPNLE-GRGSLBFTSA-N,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC=C)[C@H](C4)[C@]1(O)CCC2=O,"InChI=1S/C19H21NO4/c1-2-8-20-9-7-18-15-11-3-4-12(21)16(15)24-17(18)13(22)5-6-19(18,23)14(20)10-11/h2-4,14,17,21,23H,1,5-10H2/t14-,17+,18+,19-/m1/s1
",DTXCID703349
2702-72-9,CASRN,DTXSID4027496,"2,4-D sodium salt",2702-72-9,RFOHRSIAXQACDB-UHFFFAOYSA-M,[Na+].[O-]C(=O)COC1=C(Cl)C=C(Cl)C=C1,"InChI=1S/C8H6Cl2O3.Na/c9-5-1-2-7(6(10)3-5)13-4-8(11)12;/h1-3H,4H2,(H,11,12);/q;+1/p-1
",DTXCID607496
123-08-0,CASRN,DTXSID8059552,p-Hydroxybenzaldehyde,123-08-0,RGHHSNMVTDWUBI-UHFFFAOYSA-N,OC1=CC=C(C=O)C=C1,"InChI=1S/C7H6O2/c8-5-6-1-3-7(9)4-2-6/h1-5,9H
",DTXCID7033787
866889-74-9,CASRN,DTXSID501067509,"Amides, C16-18, N-[3-(dimethylamino)propyl]",866889-74-9,N/A,N/A,N/A,N/A
635708-74-6,CASRN,DTXSID201271082,"(2Z)-1-Chloro-6,6-dimethyl-2-hepten-4-yne",635708-74-6,ZIXABMZBMHDFEZ-XQRVVYSFSA-N,CC(C)(C)C#C\C=C/CCl,"InChI=1S/C9H13Cl/c1-9(2,3)7-5-4-6-8-10/h4,6H,8H2,1-3H3/b6-4-
",DTXCID701701678
69012-54-0,CASRN,DTXSID10102882,"Electrolytes, copper-manufg., spent",69012-54-0,N/A,N/A,N/A,N/A
137-32-6,CASRN,DTXSID5027069,2-Methyl-1-butanol,137-32-6,QPRQEDXDYOZYLA-UHFFFAOYSA-N,CCC(C)CO,"InChI=1/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3
",DTXCID107069
20882-04-6,CASRN,DTXSID20864964,(2-((2-Methyl-1-oxoallyl)oxy)ethyl) hydrogen succinate,20882-04-6,ZEWLHMQYEZXSBH-UHFFFAOYSA-N,CC(=C)C(=O)OCCOC(=O)CCC(O)=O,"InChI=1S/C10H14O6/c1-7(2)10(14)16-6-5-15-9(13)4-3-8(11)12/h1,3-6H2,2H3,(H,11,12)
",DTXCID90813424
541-85-5,CASRN,DTXSID9047047,5-Methyl-3-heptanone,541-85-5,PSBKJPTZCVYXSD-UHFFFAOYSA-N,CCC(C)CC(=O)CC,"InChI=1/C8H16O/c1-4-7(3)6-8(9)5-2/h7H,4-6H2,1-3H3
",DTXCID7027047
67-63-0,CASRN,DTXSID7020762,Isopropanol,67-63-0,KFZMGEQAYNKOFK-UHFFFAOYSA-N,CC(C)O,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3
",DTXCID50762
85567-10-8,CASRN,DTXSID201024083,"1H-​Pyrazole-​3-​carboxylic acid, 4,​5-​dihydro-​5-​oxo-​4-​[2-​[4-​[[2-​(sulfooxy)​ethyl]​sulfonyl]​phenyl]​diazenyl]​-​1-​(4-​sulfophenyl)​-​, sodium salt (1:x)",85567-10-8,N/A,N/A,N/A,N/A
1638586-33-0,CASRN,DTXSID101019615,"Ethyl 3-[(3R)-3-{[(1S)-1-phenylethyl]amino}-2,3,4,9-tetrahydro-1H-carbazol-9-yl]propanoate",1638586-33-0,JEIWVUCNEAYJCI-AZUAARDMSA-N,[H][C@]1(CCC2=C(C1)C1=CC=CC=C1N2CCC(=O)OCC)N[C@@H](C)C1=CC=CC=C1,"InChI=1S/C25H30N2O2/c1-3-29-25(28)15-16-27-23-12-8-7-11-21(23)22-17-20(13-14-24(22)27)26-18(2)19-9-5-4-6-10-19/h4-12,18,20,26H,3,13-17H2,1-2H3/t18-,20+/m0/s1
",DTXCID601477561
98219-47-7,CASRN,DTXSID001029413,"Naphtha (petroleum), light steam-cracked, thermally treated",98219-47-7,N/A,N/A,N/A,N/A
1929-86-8,CASRN,DTXSID7034707,Mecoprop-potassium,1929-86-8,OFCQYQOZASISIU-UHFFFAOYSA-M,[K+].CC(OC1=C(C)C=C(Cl)C=C1)C([O-])=O,"InChI=1/C10H11ClO3.K/c1-6-5-8(11)3-4-9(6)14-7(2)10(12)13;/h3-5,7H,1-2H3,(H,12,13);/q;+1/p-1
",DTXCID5014707
