SMILES,Binary Activity
CCCCCCOC(=O)C1=CC=CC=C1C(=O)C1=C(O)C=C(C=C1)N(CC)CC,0
OS(=O)(=O)C=C,0
OC1=NC(O)=NC(O)=N1,0
C=CC1CC2CC1C=C2,0
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,0
CCCCCCCCCCCCCCCCCCCCCC(N)=O,0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
CC(C)CCC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1,0
CC(C)CCC(C)NC1=CC=C(NC(C)CCC(C)C)C=C1,0
ClC1=CC=CC2=C1NC1=CC3=C(NC4=C(Cl)C=CC=C4C3=O)C=C1C2=O,0
ClC1=CC=C2NC3=CC4=C(NC5=CC=C(Cl)C=C5C4=O)C=C3C(=O)C2=C1,0
COCCOCCOCCOB(OCCOCCOCCOC)OCCOCCOCCOC,0
OS(=O)(=O)CCCOC(=O)C=C,0
OCC(O)C(O)C(O)C(O)C(O)C(O)=O,0
[O-]C1=NC(=O)NC(=O)C1[N+]#N,0
CCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCC,0
CC(C)(C)CC(C)(C)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C=C1,0
CC(=O)NNC(C)=O,0
COC1=CC=C(NC(=O)C(N=NC2=CC=C(C=C2Cl)C2=CC(Cl)=C(C=C2)N=NC(C(C)=O)C(=O)NC2=CC=C(OC)C=C2)C(C)=O)C=C1,0
CCOC1=CC=C(NC(=O)C(N=NC2=CC=C(C=C2Cl)C2=CC=C(N=NC(C(C)=O)C(=O)NC3=CC=C(OCC)C=C3)C(Cl)=C2)C(C)=O)C=C1,0
CCCCOC(=O)C1=C(C=CC=C1)N=NC1=C2C=CC=CC2=CC(C(=O)NC2=CC=C3NC(=O)NC3=C2)=C1O,0
CCCCCCCCCCOC(=O)C(C)=C,0
CC(=O)C(N=NC1=CC=CC=C1C(O)=O)C(=O)NC1=CC2=C(NC(=O)N2)C=C1,0
COC(=O)C1=C(N)C=CC(F)=C1,0
[O-][N+](=O)C1=CC=CC(Cl)=C1Cl,0
CCCCCCCCCCCCC1CO1,0
CCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC,0
CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C,0
[H]C12CC3(CC(C(C)=O)=C1C)C(C)CCC3C2(C)C,0
CCCCCCCCCCCCCCCCC(CO)CCCCCCCCCCCCCC,0
CC1OC1C,0
CCC1=CC(C)=CC(CC)=C1NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(NC2=C(CC)C=C(C)C=C2CC)C=C1,0
CC(=O)OC1(CCC2C3CC(Cl)C4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,0
OCCNC1=C(C=C(C=C1)N(CCO)CCO)[N+]([O-])=O,0
C[N+](C)(C)CC(O)CCl,0
COC1=CC2=C(C=C1)C(C)(C)C(=O)N(CCC1=CC=C(C=C1)S(N)(=O)=O)C2=O,0
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,0
FC(F)CCl,0
FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,0
CCCCCCCCCCCCCCCCCCCl,0
CO[Si](CCC1CCC2OC2C1)(OC)OC,0
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3=CCC12C,0
CCCCCCCCCCCC(=O)OCCCCCC,0
CCN(CCOC(C)OCC(C)C)C1=CC=C(C=C1)N=NC1=CC=CC=C1,0
OCCN1CCCC1=O,0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,0
CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
CCCCCCCCCCCCCCCCCCC=C,0
COC1=CC(NC(C)=O)=C(OC)C=C1,0
OC1=C(N=NC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)C2=CC=CC=C2C=C1,0
CCO[Si](CCCSC#N)(OCC)OCC,0
CC(=O)C1=CC=CC(=C1)C(F)(F)F,0
[O-][N+](=O)C1=CC=C(F)C=C1,0
CCOC(=O)C1=C(C)C=CCC1(C)C,0
CC(C)(C)C1=CC(CCC(=O)OCCCCCCOC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,0
CCCCC(C#N)C1=CC=CC=C1,0
CC(O)C(=O)N(C)C,0
NC1=N(=O)C(=N)N=C(Cl)C1,0
CC1=NN(C(=O)C1N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC1C(C)=NN(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,0
FC(F)(F)C(Cl)(Cl)Cl,0
NC1=C(I)C(C(O)=O)=C(I)C(C(O)=O)=C1I,0
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0
FC(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0
CCCCN(CCCC)C[Si](OCC)(OCC)OCC,0
COC(=O)C1=CC=C(C(=O)OC)C(=C1)N=NC(C(C)=O)C(=O)NC1=CC2=C(NC(=O)N2)C=C1,0
NC1=CC(=CC2=C1C(O)=C(N=NC1=CC=CC=C1)C(=C2)S(O)(=O)=O)S(O)(=O)=O,0
OC1=C(C=C(C2=C1C=CC=C2)S(O)(=O)=O)N=NC1=C2C=CC=CC2=C(C=C1)S(O)(=O)=O,0
CCCCCCCCCCCCCCCCCCNC(=O)NCCCNC(=O)NCCCCCCCCCCCCCCCCCC,0
N=C1NC(=N)N=C(NC2=NC(=N)NC(=N)N2)N1,0
OC1=C(C=C2C=CC=CC2=C1N=NC1=C(C=C(Cl)C=C1)[N+]([O-])=O)C(=O)NC1=CC(Cl)=C(NC(=O)C2=C(O)C(N=NC3=C(C=C(Cl)C=C3)[N+]([O-])=O)=C3C=CC=CC3=C2)C=C1,0
O=P1OC2=C(C=CC=C2)C2=C1C=CC=C2,0
COC1=CC(CCC(=O)CC(=O)CCC2=CC(OC)=C(O)C=C2)=CC=C1O,0
CCCCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSCCCCS,0
CCOC(=O)C1(CCCCC1)OC(=O)CC1=C(Cl)C=C(Cl)C=C1,0
CC(C)(C)O\C(O)=N\C(C(O)=O)C12CC3CC(CC(O)(C3)C1)C2,0
CCCCNC1CC(C)(C)NC(C)(C)C1,0
CCCCNS(=O)(=O)C1=CC=CC=C1,0
OC1=C(N=NC2=CC=CC=C2)C(=CC2=C1C=CC(NC(=O)NC1=CC3=C(C=C1)C(O)=C(N=NC1=CC=CC=C1)C(=C3)S(O)(=O)=O)=C2)S(O)(=O)=O,0
CC1=CC=C(C=C1)S(=O)(=O)CNC=O,0
C[N+](C)(C)CC(O)CC([O-])=O,0
CCC=CCCOC(C)=O,0
CCCCCCCCC=CCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,0
CCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,0
O=C1NC(=O)C(C2=NC(C3=CC=CC=C23)=C2C(=O)NC(=O)NC2=O)C(=O)N1,0
COC1=C(NC(=O)C2=C(O)C(N=NC3=CC=C(C=C3)C(N)=O)=C3C=CC=CC3=C2)C=CC=C1,0
CC1=CC(=CC=C1NC(=O)C1=CC=CC=C1\C(O)=N\C(C)(C)CS(C)=O)C(F)(C(F)(F)F)C(F)(F)F,0
CCOC(=O)CC(=O)C(F)(F)F,0
CCCC1CC(C)=CC(=O)C1,0
CC(=O)NC1=CC(=CC2=C1C(O)=C(N=NC1=CC=CC=C1)C(=C2)S(O)(=O)=O)S(O)(=O)=O,0
OC1=NC(Cl)=C(Cl)C=C1Cl,0
NC1=C(I)C(C(Cl)=O)=C(I)C(C(Cl)=O)=C1I,0
COC(=O)CCC(C)C1CCC2C3C(CC4CC(CCC4(C)C3CC(O)C12C)OC(C)=O)OC(C)=O,0
CCCCCCCCCCCC(=O)OCC(C)C,0
ClCCOP(=O)(OCCCl)OCC(CCl)(CCl)COP(=O)(OCCCl)OCCCl,0
CCCCCCCCCCCCCCCCCCOP1OCC2(CO1)COP(OCCCCCCCCCCCCCCCCCC)OC2,0
CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1,0
CC(C)(C1=CC=C(OC2=CC3=C(C=C2)C(=O)OC3=O)C=C1)C1=CC=C(OC2=CC3=C(C=C2)C(=O)OC3=O)C=C1,0
FC(F)(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,0
CC(CC(=O)OOC(=O)CC(C)CC(C)(C)C)CC(C)(C)C,0
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C33OC3CC12C,0
ClC1=C(Cl)C2=C(NC3=C(C=C4NC5=CC=CC=C5C(=O)C4=C3)C2=O)C=C1,0
FC1=CC=C(C=C1)C(=O)CCCCl,0
C=COCCCCOC=C,0
CC1=CC(=C(O)C(=C1)N1N=C2C=CC(Cl)=CC2=N1)C(C)(C)C,0
COC1=CC2=C(C=C1)C=C(C=C2)C(C)=O,0
OC1=C(N=NC2=C(Cl)C=CC(Cl)=C2)C2=CC=CC=C2C=C1C(=O)NC1=CC=C(NC(=O)C2=C(O)C(N=NC3=CC(Cl)=CC=C3Cl)=C3C=CC=CC3=C2)C=C1,0
O=C(NCCCCCCNC(=O)NCC1=CC=CC=C1)NCC1=CC=CC=C1,0
CCCCCCC(CO)CCCC,0
CCC=CCCCCCCCC(=O)OC,0
OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O,0
CCCC(C)C(=O)OCC,0
COC(=O)C1=C(C=CC(F)=C1)[N+]([O-])=O,0
O=CC1=CC(OC2=CC=CC=C2)=CC=C1,0
CC(N)C(=O)NC(CCC(N)=O)C(O)=O,0
COC(=O)C1=CC(=CC(=C1)C(=O)OC)S(O)(=O)=O,0
NC1=CC=C(C2=CC=C(N)C3=C2C(=O)C2=CC=CC=C2C3=O)C2=C1C(=O)C1=CC=CC=C1C2=O,0
FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,0
OC1=C(C=C2C=CC=CC2=C1N=NC1=C(Cl)C=CC(Cl)=C1)C(=O)NC1=CC(Cl)=C(NC(=O)C2=C(O)C(N=NC3=C(Cl)C=CC(Cl)=C3)=C3C=CC=CC3=C2)C=C1Cl,0
CC1=CC(CC2=CC(C)=CC(C3CCCCC3)=C2O)=C(O)C(=C1)C1CCCCC1,0
CC1(C)COP(=S)(OP2(=S)OCC(C)(C)CO2)OC1,0
O=C1C2=CC=CC=C2C(=O)C2=C1C=CC=C2NC1=NC(=NC(NC2=C3C(=O)C4=C(C=CC=C4)C(=O)C3=CC=C2)=N1)C1=CC=CC=C1,0
CNC1=C(C=C(C=C1)C(O)=O)[N+]([O-])=O,0
COC1OC(COS(=O)(=O)C2=CC=C(C)C=C2)C2OC(C)(C)OC12,0
CC(=O)NC1=CC=C(NC(=O)C2=C(O)C=C3C=CC=CC3=C2)C=C1,0
O=C=NC1=CC=C(OP(=S)(OC2=CC=C(C=C2)N=C=O)OC2=CC=C(C=C2)N=C=O)C=C1,0
OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,0
CC(C)(C)C1=CC=C(C=C1)C#N,0
CCCCCCCCCCCCCCCC(=O)OCCO,0
CC(C)(C)CC(C)(C)NC(=O)C=C,0
CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCC,0
COC1=CC=C(C=C1)C1SC2=C(NC(=O)C1O)C=CC=C2,0
C=CC(=O)OCC1CCC2C3CC(CC3COC(=O)C=C)C12,0
COC1=CC(NC(=O)C2=C(O)C=C3C=CC=CC3=C2)=C(OC)C=C1Cl,0
COC1=CC=C(NC(=O)C2=CC3=CC=CC=C3C(N=NC3=CC(=CC=C3C)C(=O)NC3=CC=C(C=C3)S(O)(=O)=O)=C2O)C=C1,0
CC1=NN(C(=O)C1N=NC1=CC=CC=C1)C1=CC=CC=C1,0
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C#C,0
BrC1=C2C=CC=C3C(=O)C4=CC(Br)=C5C=CC=C6C(=O)C(=C1)C(=C23)C4=C56,0
O=CN1CCOCC1,0
COC1=CC(NC(=O)CC(C)=O)=C(OC)C=C1Cl,0
COC(C)CCOC(C)=O,0
C1CC2CC1C1CC=CC21,0
C[N+](C)(C)CCCNC(=O)C=C,0
CCCCCCCCCCCCCCCCCCCCOC(=O)C(C)=C,0
COC1=CC=CC=C1NC(=O)C(N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC(C(C)=O)C(=O)NC1=CC=CC=C1OC)C(C)=O,0
CC1=CC(C)=C(C=C1N=NC1=CC(=C2C=CC=CC2=C1O)S(O)(=O)=O)S(O)(=O)=O,0
CCCCN(CCCC)C(=O)N(CCCC)CCCC,0
FC1=CC=C(CC2=CC=C(F)C=C2)C=C1,0
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C33OC3CC2(C)C1(O)C(=O)COC(C)=O,0
NC(=N)NC#N,0
CCOCOCC,0
CC=CCC#N,0
C[N+](C)(CCOC(=O)C=C)CC1=CC=CC=C1,0
CC12CCC(CC1)C(C)(C)O2,0
CCOC1=CC=C(NC(=O)C2=C(O)C=C3C=CC=CC3=C2)C=C1,0
CC(C)(O)C(=O)C1=CC=C(CC2=CC=C(C=C2)C(=O)C(C)(C)O)C=C1,0
CC(OC(C)(C)COC(=O)C1CC1)C1CCCC(C)(C)C1,0
CCCCCC1CCCC1=O,0
O=C1C(NC2=C1C=CC=C2)C1=NC2=C(C=CC=C2)C1=O,0
C1CC=CCCC=CCCC=C1,0
C1CC2=CC=CC=C2NC2=CC=CC=C12,0
CNS(=O)(=O)C1=C(C)C=C(N)C(OC)=C1,0
CC1=CC(O)=C(C=C1)C(N)=O,0
NNC(=O)NN,0
CNS(=O)(=O)C1=C(OC)C=C(N)C(OC)=C1,0
C1CCC(CC1)N(SC1=NC2=C(S1)C=CC=C2)C1CCCCC1,0
CC1=CCC2C(C1)C2(C)C,0
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO,0
CC1=CN(C2CC(O)C(CO)O2)C(=O)N=C1O,0
OC(=O)C1=CC(Br)=NN1C1=C(Cl)C=CC=N1,0
OCCCO,0
CCCCCCCCCCCCCCCCCCCCCCCCO,0
CC1(C)C2CCC1(C)C(O)C2,0
CC(C)NO,0
CCO[Si](CCCCl)(OCC)OCC,0
CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC,0
CC(=O)C(N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC(C(C)=O)C(=O)NC1=C(C)C=C(C)C=C1)C(=O)NC1=C(C)C=C(C)C=C1,0
OC(=O)CCC1(CCC(O)=O)CCCC(CCC(O)=O)(CCC(O)=O)C1=O,0
O=C1CCC2=C(C1)C1=CC=CC=C1N2,0
[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1,0
CCCCCC(C)(CC)C(=O)OOC(C)(C)CC(C)(C)C,0
CC=C(C)C,0
CC(O)C(C)O,0
CC(C)OC(=O)C(C)(C)Br,0
CC(=C)C(=O)NCCC[N+](C)(C)C,0
CC(C)=CCCC(C)=CC#N,0
CCOC(=O)C(Cl)(Cl)Cl,0
CCCCOCNC(=O)C(C)=C,0
CNS(=O)(=O)C1=CC(OC)=C(C=C1C)N=NC1=C2C=CC=CC2=CC(C(=O)NC2=CC=C3NC(=O)NC3=C2)=C1O,0
OC(=O)CCC(N(CC(O)=O)CC(O)=O)C(O)=O,0
NC(CS)C(O)=O,0
OC1=C(N=NC2=CC(=CC=C2Cl)C(F)(F)F)C2=C(C=CC=C2)C=C1C(=O)NC1=CC(Cl)=C(NC(=O)C2=CC3=C(C=CC=C3)C(N=NC3=CC(=CC=C3Cl)C(F)(F)F)=C2O)C=C1Cl,0
COC1=CC(N)=C(OC)C=C1S(=O)(=O)NC1=CC=CC=C1,0
CCOC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1,0
OCC(O)C(O)C(O)C(O)C(O)=O,0
CC(C)(C)CC(C)(C)CC(O)=O,0
ClCCCN1CCN(CC1)C1=CC(Cl)=CC=C1,0
NC1=CC=C(OP(=S)(OC2=CC=C(N)C=C2)OC2=CC=C(N)C=C2)C=C1,0
COC1=CC=C(Cl)C=C1NC(=O)CC(C)=O,0
COC1=CC(NC(=O)C2=C(O)C(N=NC3=C(OC)C=CC(=C3)C(=O)NC3=CC=CC=C3)=C3C=CC=CC3=C2)=C(OC)C=C1Cl,0
OC1=C(C=C2C=CC=CC2=C1N=NC1=C(Cl)C=CC(Cl)=C1)C(=O)NC1=CC(Cl)=C(NC(=O)C2=C(O)C(N=NC3=CC(Cl)=CC=C3Cl)=C3C=CC=CC3=C2)C=C1,0
CC(=O)C(N=NC1=CC=C(C=C1)[N+]([O-])=O)C(=O)NC1=CC2=C(NC(=O)N2)C=C1,0
NC(=O)C1=C[N+](=CC=C1)C1OC(COP([O-])(=O)OP(O)(=O)OCC2OC(C(O)C2O)N2C=NC3=C2N=CN=C3N)C(O)C1O,0
C=C(C1=CC=CC=C1)C1=CC=CC=C1,0
NC1=CC(=C(N)C=C1)[N+]([O-])=O,0
CCCCCCCCCCCC(=O)N(CCCC)CCCC,0
CC1=C(CC2=CC=CC=C2)C(CC2=CC=CC=C2)=CC=C1,0
CCOC(=O)C1=NN(C2=C1CCN(C1=CC=C(C=C1)[N+]([O-])=O)C2=O)C1=CC=C(OC)C=C1,0
COC(OC)C=CC(OC)OC,0
CCCCC(CC)CNS(=O)(=O)C1=CC=C(N)C=C1,0
CC1=CC(CC2=CC(C)=C(O)C(C)=C2)=CC(C)=C1O,0
CC(C)=CCCC(C)=CC=O,0
NC(=N)SCCC(O)=O,0
CC(C)CC(C)(C)C,0
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,0
CC1=NC(N)=NC(N)=N1,0
CCCCCC=CCC=CCCCCCCCC(=O)OCC,0
CCCCCCCCCCCCCCCC,0
CC1(C)C2=CC=CC=C2C(=O)C2=CC=CC=C12,0
OC(=O)C1CCC(=O)N1,0
NC1=CC(=CC2=C1C(O)=CC(=C2)S(O)(=O)=O)S(O)(=O)=O,0
CC(=O)C(N=NC1=C(Cl)C=C(C=C1)C1=CC(Cl)=C(C=C1)N=NC(C(C)=O)C(=O)NC1=C(C)C=CC=C1)C(=O)NC1=C(C)C=CC=C1,0
NC1=CC=C(C=C1)C(C1=CC=C(N)C=C1)C1=CC=C(N)C=C1,0
CCCCCCCCCCCCCCCCCCOC(=O)CCC(NC(=O)CCCCCCCCCCC)C(=O)OCCCCCCCCCCCCCCCCCC,0
CCCCC(CC)CNS(=O)(=O)C1=CC=C(C=C1)N=NC1C(C)=C(C#N)C(=O)N(CCCC)C1=O,0
CCCCCCC(O)CCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCCCCC(O)CCCCCC,0
CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,0
CC1=CC(=O)NS(=O)(=O)O1,0
CC1=CC(=C(O)C(C)=C1CC#N)C(C)(C)C,0
CC(=O)C(N=NC1=C(Cl)C=CC(=C1)C(=O)NC1=CC(Cl)=CC=C1C)C(=O)NC1=CC(Cl)=C(NC(=O)C(N=NC2=C(Cl)C=CC(=C2)C(=O)NC2=CC(Cl)=CC=C2C)C(C)=O)C=C1Cl,0
OS(=O)(=O)CC#C,0
NCCCC(O)=O,0
CC(N)C(O)=O,0
OCC(O)CO,0
NC(CC(O)=O)C(O)=O,0
NC(CCC(N)=O)C(O)=O,0
NC(CSSCC(N)C(O)=O)C(O)=O,0
CNC1=CC=C(C=C1)C(O)(C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,0
CC1=CC(=CC(C)=C1O)C(C)(C)C1=CC(C)=C(O)C(C)=C1,0
CCCCC(CC)CNC1=CC2=CC=CC=C2C=C1,0
CCCCCCCC(=O)OCCCOC(=O)CCCCCCC,0
CCCCCCCCCCCCCCOC(Cl)=O,0
NC1=C(OC2=C(Cl)C=C(Cl)C=C2)C=CC(Cl)=C1,0
CCCCCCCCCCCCCCCC(O)=O,0
CC(O)CO,0
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)=CC=C1,0
N#CCN(CCN(CC#N)CC#N)CC#N,0
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,0
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2O,0
CN1C2=C(NC=N2)C(=O)N(C)C1=O,0
CC1=CC(=CC=C1N=NC1=C(O)C=CC2=CC=CC=C12)S(O)(=O)=O,0
CC(C)=C1CCC(C)=CC1,0
O=C(NCCCCCCNC(=O)N1CCCCCC1=O)N1CCCCCC1=O,0
CNCC(O)C1=CC(O)=CC=C1,0
CCCCCCCCCCCCCCCCOC(=O)C(CC)CCCC,0
CCCCCCCCCCCCCCCCCC,0
CC(C)(C1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1)C1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1,0
COC1=CC(OC)=C(Cl)C=C1NC(=O)C1=C(O)C(N=NC2=CC(=CC=C2OC)C(=O)NC2=CC=C(C=C2)C(N)=O)=C2C=CC=CC2=C1,0
OC1=C(Br)C2=C(C=C1)C1(OC(=O)C3=CC=CC=C13)C1=C(O2)C(Br)=C(O)C=C1,0
COC(=O)C1=C(N)C=C(C=C1)C(=O)NC1=CC(Cl)=CC=C1Cl,0
CC(=O)CC(N)=O,0
CNC(N)=O,0
O=C(OCCCC1=CC=CC=C1)C1=CC=CC=C1,0
CC1CC(O)CC(C)(C)C1=O,0
CC1C2CC(CC1C=O)C2(C)C,0
NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(C=C1S(O)(=O)=O)C1=CC(=C(N)C2=C1C(=O)C1=CC=CC=C1C2=O)S(O)(=O)=O,0
OC1=C(C=C2C=CC=CC2=C1N=NC1=CC(Cl)=CC=C1Cl)C(=O)NC1=CC=CC=C1,0
CCCCCCCCC=CCCCCCCCCOCC1CO1,0
COC(=O)C1=C(C=CC=C1)C(=O)C1=CC=CC=C1,0
CCCCCCCCC(CCCCCC)C(=O)OCC(COC(=O)C(CCCCCC)CCCCCCCC)(COC(=O)C(CCCCCC)CCCCCCCC)COC(=O)C(CCCCCC)CCCCCCCC,0
CCOC(OCC)C(=O)OCC,0
NC(=O)C1=CC=CC=C1Cl,0
CCCCCCOC(Cl)=O,0
CC1CCC23CCC(=O)C2C1(C)C(CC(C)(C=C)C(O)C3C)OC(=O)COS(C)(=O)=O,0
CC(C)CC(N)C(O)=O,0
CC(C)C(NC(N)=O)NC(N)=O,0
[O-][N+](=O)C1=CC=C(Cl)C=C1Cl,0
CC(C)C(=O)C1=CC=CC=C1,0
OCC=CCO,0
COC(=O)C1=C(C)C(C#N)=C(N)S1,0
CCC=CCCOC(=O)CC=CCC,0
COC(=O)C1=CC=C(C=C1N=NC1=C2C=CC=CC2=CC(C(=O)NC2=CC=CC=C2OC)=C1O)C(=O)NC1=CC(Cl)=CC=C1Cl,0
CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,0
CCOC(CCl)OCC,0
CC(C)CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,0
CCOC(=O)OC,0
CC(COC(C)=O)OC(C)=O,0
NC1=C(C=C(Br)C2=C1C(=O)C1=C(C=CC=C1)C2=O)S(O)(=O)=O,0
CC(=C)CC1CCCCCCCCCCC1=O,0
CCCCCCCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCCCCCC,0
[O-][N+](=O)C1=CC=CC=C1C1=CC=C(Cl)C=C1,0
CCCCCCC(O)CCCCCCCCCCC(=O)OCC(O)CO,0
COC(=O)C1CC(=O)C(CC1=O)C(=O)OC,0
CCN(C1CCCCC1)C(Cl)=O,0
BrCCCCCCBr,0
OCCCCCCO,0
N#CCCCCCCC#N,0
CCCCCCCCCCCCCCC,0
CCCCCCCCCCCCCCCCCCCCO,0
NC(CC1=CC=CC=C1)C(O)=O,0
CCCCCCCCCCCC(=O)OCCC(C)C,0
CC(=O)C1(Cl)CC1,0
CC(C)C1=CC(C(C)C)=C(N)C(C(C)C)=C1N,0
OC1=C(N=NC2=CC=C(C=C2)S(O)(=O)=O)C2=C(C=CC=C2)C=C1,0
NC1=C(C=C(Cl)C(Cl)=C1)S(O)(=O)=O,0
OCCN(CCO)C(=O)CCCCC(=O)N(CCO)CCO,0
CCOC(=O)C(=CC1=CC=C(C=C(C(=O)OCC)C(=O)OCC)C=C1)C(=O)OCC,0
NC1=C(O)C(Cl)=CC(=C1)[N+]([O-])=O,0
COC1=CC=CC=C1NC(=O)C(N=NC1=CC=C(C=C1OC)[N+]([O-])=O)C(C)=O,0
CC(=O)C(N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC(C(C)=O)C(=O)NC1=CC=C(C)C=C1)C(=O)NC1=CC=C(C)C=C1,0
COC1=CC(N)=C(OC)C=C1Cl,0
CCOC(=O)C1=NN(C(=O)C1N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC1C(=O)N(N=C1C(=O)OCC)C1=CC=CC=C1)C1=CC=CC=C1,0
NC1=CC(Cl)=C(Cl)C=C1Cl,0
OC(=O)C1=C(C=CC=C1)N=NC1=C2C=CC=CC2=CC=C1O,0
OCC(O)C1OC(=O)C(=O)C1O,0
CCCCC(CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)(C(=O)OC1CC(C)(C)N(C)C(C)(C)C1)C(=O)OC1CC(C)(C)N(C)C(C)(C)C1,0
COC(=O)CCC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,0
CC(C)(C)C1=CC(=C(O)C(=C1)C1=CC(=CC(=C1O)C(C)(C)C)C(C)(C)C)C(C)(C)C,0
CC1=C(NC(=O)C2=C(O)C(N=NC3=C(C)C=C(C=C3)[N+]([O-])=O)=C3C=CC=CC3=C2)C=CC=C1,0
CCN(CC)S(=O)(=O)C1=CC=C(OC)C(=C1)N=NC1=C(O)C(=CC2=CC=CC=C12)C(=O)NC1=C(OC)C=C(OC)C(Cl)=C1,0
[O-][N+](=O)C1=CC=C(OP(=S)(OC2=CC=C(C=C2)[N+]([O-])=O)OC2=CC=C(C=C2)[N+]([O-])=O)C=C1,0
OC(=O)C1=C(O)C(N=NC2=CC=C3C=CC=CC3=C2S(O)(=O)=O)=C2C=CC=CC2=C1,0
CCCCC(CC)COC(=O)C1=CC=C(C=C1)C(=O)OCC(CC)CCCC,0
