INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES,CASRN,INCHIKEY,INCHI_STRING,IUPAC_NAME
5372-81-6,CASRN,DTXSID5022225,Dimethyl aminoterephthalate,COC(=O)C1=CC=C(C(=O)OC)C(N)=C1,5372-81-6,DSSKDXUDARIMTR-UHFFFAOYSA-N,"InChI=1S/C10H11NO4/c1-14-9(12)6-3-4-7(8(11)5-6)10(13)15-2/h3-5H,11H2,1-2H3
","Dimethyl 2-aminobenzene-1,4-dicarboxylate"
1115251-57-4,CASRN,DTXSID201335527,"4,4’-Bis[sec-alkyl(C10-C13)phenyl]iodonium tetrakis(pentafluorophenyl)borate",N/A,1115251-57-4,N/A,N/A,N/A
68921-07-3,CASRN,DTXSID5029504,"Distillates, petroleum, hydrotreated light catalytic cracked",N/A,68921-07-3,N/A,N/A,N/A
6615-00-5,CASRN,DTXSID70447807,"11alpha-Hydroxy-estr-4-ene-3,17-dione",C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2=O,6615-00-5,VDCOSJPGDDQNJH-JVSYPLCOSA-N,"InChI=1S/C18H24O3/c1-18-9-15(20)17-12-5-3-11(19)8-10(12)2-4-13(17)14(18)6-7-16(18)21/h8,12-15,17,20H,2-7,9H2,1H3/t12-,13-,14-,15+,17+,18-/m0/s1
","11alpha-Hydroxyestr-4-ene-3,17-dione"
68955-35-1,CASRN,DTXSID3028924,"Naphtha, petroleum, catalytic reformed",N/A,68955-35-1,N/A,N/A,N/A
7647-15-6,CASRN,DTXSID3034903,Sodium bromide,[Na+].[Br-],7647-15-6,JHJLBTNAGRQEKS-UHFFFAOYSA-M,"InChI=1S/BrH.Na/h1H;/q;+1/p-1
",Sodium bromide
1333488-95-1,CASRN,DTXSID901010281,"Methyl (2E)-2-cyano-3-(2,2-difluoro-1,3-benzodioxol-4-yl)acrylate",COC(=O)C(=C\C1=C2OC(F)(F)OC2=CC=C1)\C#N,1333488-95-1,CDKRRBYJCYFHFJ-VMPITWQZSA-N,"InChI=1S/C12H7F2NO4/c1-17-11(16)8(6-15)5-7-3-2-4-9-10(7)19-12(13,14)18-9/h2-5H,1H3/b8-5+
","Methyl (2E)-2-cyano-3-(2,2-difluoro-2H-1,3-benzodioxol-4-yl)prop-2-enoate"
928771-01-1,CASRN,DTXSID00108616,"Alkanes, C10-20-branched and linear",N/A,928771-01-1,N/A,N/A,N/A
97592-79-5,CASRN,DTXSID601036670,"2-Propanol, 1,1'-((3-((3-aminopropyl)amino)propyl)imino)bis-, N-tallow alkyl derivs.",N/A,97592-79-5,N/A,N/A,N/A
12027-67-7,CASRN,DTXSID5036896,Ammonium molybdate,N/A,12027-67-7,N/A,N/A,N/A
3234-28-4,CASRN,DTXSID9025249,"1,2-Epoxytetradecane",CCCCCCCCCCCCC1CO1,3234-28-4,IOHJQSFEAYDZGF-UHFFFAOYSA-N,"InChI=1/C14H28O/c1-2-3-4-5-6-7-8-9-10-11-12-14-13-15-14/h14H,2-13H2,1H3
",2-Dodecyloxirane
109293-98-3,CASRN,DTXSID9032375,Diflufenzopyr-sodium,[Na+].CC(=NNC(=O)NC1=CC(F)=CC(F)=C1)C1=NC=CC=C1C([O-])=O,109293-98-3,JUNDBKFAZXZKRA-UHFFFAOYSA-M,"InChI=1S/C15H12F2N4O3.Na/c1-8(13-12(14(22)23)3-2-4-18-13)20-21-15(24)19-11-6-9(16)5-10(17)7-11;/h2-7H,1H3,(H,22,23)(H2,19,21,24);/q;+1/p-1
","Sodium 2-(1-{2-[(3,5-difluorophenyl)carbamoyl]hydrazinylidene}ethyl)pyridine-3-carboxylate"
1235390-87-0,CASRN,DTXSID701069406,"D-Xylopyranose, oligomeric, 3-methylbutyl glycosides",N/A,1235390-87-0,N/A,N/A,N/A
54326-11-3,CASRN,DTXSID50894153,Aluplex,[H]O[H].CCCCCCCCCCCCCCCCCC(=O)O[AlH]OC(=O)C1=CC=CC=C1,54326-11-3,QPZGFHSEZKZNJE-UHFFFAOYSA-L,"InChI=1S/C18H36O2.C7H6O2.Al.H2O.H/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20;8-7(9)6-4-2-1-3-5-6;;;/h2-17H2,1H3,(H,19,20);1-5H,(H,8,9);;1H2;/q;;+2;;/p-2
",N/A
107-29-9,CASRN,DTXSID2020004,Acetaldehyde oxime,CC=NO,107-29-9,FZENGILVLUJGJX-UHFFFAOYSA-N,"InChI=1S/C2H5NO/c1-2-3-4/h2,4H,1H3
",N-Ethylidenehydroxylamine
138401-24-8,CASRN,DTXSID20431716,"4'-[(2-Butyl-4-oxo-1,3-diazaspiro[4.4]non-1-en-3-yl)methyl][1,1'-biphenyl]-2-carbonitrile",CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C#N,138401-24-8,KWEQEHOPDHARIA-UHFFFAOYSA-N,"InChI=1S/C25H27N3O/c1-2-3-10-23-27-25(15-6-7-16-25)24(29)28(23)18-19-11-13-20(14-12-19)22-9-5-4-8-21(22)17-26/h4-5,8-9,11-14H,2-3,6-7,10,15-16,18H2,1H3
","4'-[(2-Butyl-4-oxo-1,3-diazaspiro[4.4]non-1-en-3-yl)methyl][1,1'-biphenyl]-2-carbonitrile"
70750-63-9,CASRN,DTXSID50893580,Solsperse 5000,[Cu++].CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[O-]S(=O)(=O)C1=CC=C2C3=NC4=NC(=NC5=C6C=CC=CC6=C([N-]5)N=C5N=C(N=C([N-]3)C2=C1)C1=CC=CC=C51)C1=CC=CC=C41,70750-63-9,IPHJYJHJDIGARM-UHFFFAOYSA-M,"InChI=1S/C38H80N.C32H16N8O3S.Cu/c1-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-39(3,4)38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-2;41-44(42,43)16-13-14-23-24(15-16)32-39-30-22-12-6-5-11-21(22)28(37-30)35-26-18-8-2-1-7-17(18)25(33-26)34-27-19-9-3-4-10-20(19)29(36-27)38-31(23)40-32;/h5-38H2,1-4H3;1-15H,(H-2,33,34,35,36,37,38,39,40,41,42,43);/q+1;-2;+2/p-1
","Copper(2+) N,N-dimethyl-N-octadecyloctadecan-1-aminium phthalocyanine-29,31-diide-2-sulfonate (1/1/1)"
64741-56-6,CASRN,DTXSID7028142,"Residues, petroleum, vacuum",N/A,64741-56-6,N/A,N/A,N/A
13501-76-3,CASRN,DTXSID00159204,(3-Chloropropyl)diethoxymethylsilane,CCO[Si](C)(CCCCl)OCC,13501-76-3,KEZMLECYELSZDC-UHFFFAOYSA-N,"InChI=1S/C8H19ClO2Si/c1-4-10-12(3,11-5-2)8-6-7-9/h4-8H2,1-3H3
",(3-Chloropropyl)(diethoxy)methylsilane
6358-37-8,CASRN,DTXSID90863747,C.I. Pigment Yellow 55,CC(=O)C(N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC(C(C)=O)C(=O)NC1=CC=C(C)C=C1)C(=O)NC1=CC=C(C)C=C1,6358-37-8,UCUHCYVCVYRSER-UHFFFAOYSA-N,"InChI=1/C34H30Cl2N6O4/c1-19-5-11-25(12-6-19)37-33(45)31(21(3)43)41-39-29-15-9-23(17-27(29)35)24-10-16-30(28(36)18-24)40-42-32(22(4)44)34(46)38-26-13-7-20(2)8-14-26/h5-18,31-32H,1-4H3,(H,37,45)(H,38,46)
","2,2'-[(3,3'-Dichloro[1,1'-biphenyl]-4,4'-diyl)bis(diazene-2,1-diyl)]bis[N-(4-methylphenyl)-3-oxobutanamide]"
68608-26-4,CASRN,DTXSID8028763,"Sulfonic acids, petroleum, sodium salts",N/A,68608-26-4,N/A,N/A,N/A
54889-63-3,CASRN,DTXSID001036315,"1,4-Bis(ethoxymethyl)cyclohexane",CCOCC1CCC(COCC)CC1,54889-63-3,DEROEFJZVPSIAO-UHFFFAOYSA-N,"InChI=1S/C12H24O2/c1-3-13-9-11-5-7-12(8-6-11)10-14-4-2/h11-12H,3-10H2,1-2H3
",N/A
64741-49-7,CASRN,DTXSID8028135,"Condensates, petroleum, vacuum tower",N/A,64741-49-7,N/A,N/A,N/A
629-11-8,CASRN,DTXSID1027265,"1,6-Hexanediol",OCCCCCCO,629-11-8,XXMIOPMDWAUFGU-UHFFFAOYSA-N,"InChI=1S/C6H14O2/c7-5-3-1-2-4-6-8/h7-8H,1-6H2
","Hexane-1,6-diol"
106-36-5,CASRN,DTXSID4042337,Propyl propionate,CCCOC(=O)CC,106-36-5,MCSINKKTEDDPNK-UHFFFAOYSA-N,"InChI=1S/C6H12O2/c1-3-5-8-6(7)4-2/h3-5H2,1-2H3
",Propyl propanoate
7474-78-4,CASRN,DTXSID4064715,"Benzenesulfonic acid, 3,4-diamino-",NC1=CC=C(C=C1N)S(O)(=O)=O,7474-78-4,FKSRSWQTEJTBMI-UHFFFAOYSA-N,"InChI=1S/C6H8N2O3S/c7-5-2-1-4(3-6(5)8)12(9,10)11/h1-3H,7-8H2,(H,9,10,11)
","3,4-Diaminobenzene-1-sulfonic acid"
544-31-0,CASRN,DTXSID4042254,N-(2-Hydroxyethyl)palmitamide,CCCCCCCCCCCCCCCC(=O)NCCO,544-31-0,HXYVTAGFYLMHSO-UHFFFAOYSA-N,"InChI=1S/C18H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)19-16-17-20/h20H,2-17H2,1H3,(H,19,21)
",N-(2-Hydroxyethyl)hexadecanamide
68186-99-2,CASRN,DTXSID9097381,C.I. Pigment Red 231,N/A,68186-99-2,N/A,N/A,N/A
115895-09-5,CASRN,DTXSID80888883,"Benzoic acid, 3,5-dichloro-4-[[(hexadecyloxy)carbonyl]oxy]-, ethyl ester",CCCCCCCCCCCCCCCCOC(=O)OC1=C(Cl)C=C(C=C1Cl)C(=O)OCC,115895-09-5,DFMGMJBWBQNZNK-UHFFFAOYSA-N,"InChI=1S/C26H40Cl2O5/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-32-26(30)33-24-22(27)19-21(20-23(24)28)25(29)31-4-2/h19-20H,3-18H2,1-2H3
","Ethyl 3,5-dichloro-4-{[(hexadecyloxy)carbonyl]oxy}benzoate"
29721-79-7,CASRN,DTXSID20952173,1-Hydroxybutyl 2-methylprop-2-enoate,CCCC(O)OC(=O)C(C)=C,29721-79-7,QNMHRRCVEGQTPS-UHFFFAOYSA-N,"InChI=1/C8H14O3/c1-4-5-7(9)11-8(10)6(2)3/h7,9H,2,4-5H2,1,3H3
",1-Hydroxybutyl 2-methylprop-2-enoate
18016-43-8,CASRN,DTXSID301011700,"9-Octadecenoic acid (9Z)-, compd. with N1-(2-aminoethyl)-1,2-ethanediamine (1:?)",N/A,18016-43-8,N/A,N/A,N/A
6607-34-7,CASRN,DTXSID10216271,"2,3,7,8-Tetrahydro-2,5,8-benzotrioxacycloundecine-1,9-dione",O=C1CCCCC(=O)OCCOCCO1,6607-34-7,PMDHMYFSRFZGIO-UHFFFAOYSA-N,"InChI=1S/C10H16O5/c11-9-3-1-2-4-10(12)15-8-6-13-5-7-14-9/h1-8H2
","1,4,7-Trioxacyclotridecane-8,13-dione"
35000-37-4,CASRN,DTXSID70583436,(2-tert-Butoxy-2-oxoethyl)(triphenyl)phosphanium chloride,[Cl-].CC(C)(C)OC(=O)C[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,35000-37-4,PWEGQXPODNSKMU-UHFFFAOYSA-M,"InChI=1S/C24H26O2P.ClH/c1-24(2,3)26-23(25)19-27(20-13-7-4-8-14-20,21-15-9-5-10-16-21)22-17-11-6-12-18-22;/h4-18H,19H2,1-3H3;1H/q+1;/p-1
",(2-tert-Butoxy-2-oxoethyl)(triphenyl)phosphanium chloride
64741-58-8,CASRN,DTXSID7028144,"Gas oils, petroleum, light vacuum",N/A,64741-58-8,N/A,N/A,N/A
87787-81-3,CASRN,DTXSID9072943,"Benzoic acid, 2-[(dioctadecylamino)carbonyl]-",CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)C(=O)C1=C(C=CC=C1)C(O)=O,87787-81-3,QWZDGDRJLIDZKT-UHFFFAOYSA-N,"InChI=1S/C44H79NO3/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-35-39-45(43(46)41-37-33-34-38-42(41)44(47)48)40-36-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h33-34,37-38H,3-32,35-36,39-40H2,1-2H3,(H,47,48)
",2-(Dioctadecylcarbamoyl)benzoic acid
75782-86-4,CASRN,DTXSID6029046,"Alcohols, C12-13",N/A,75782-86-4,N/A,N/A,N/A
14338-82-0,CASRN,DTXSID2065755,Dibutyl methylenedithiodi(acetate),CCCCOC(=O)CSCSCC(=O)OCCCC,14338-82-0,QCWRDNFBMVSDEY-UHFFFAOYSA-N,"InChI=1S/C13H24O4S2/c1-3-5-7-16-12(14)9-18-11-19-10-13(15)17-8-6-4-2/h3-11H2,1-2H3
","Dibutyl 2,2'-[methylenebis(sulfanediyl)]diacetate"
474754-93-3,CASRN,DTXSID201249445,2-Hexyl-N-(2-hydroxy-5-methylphenyl)decanamide,CCCCCCCCC(CCCCCC)C(=O)NC1=CC(C)=CC=C1O,474754-93-3,OCUYZSSPVXWNDH-UHFFFAOYNA-N,"InChI=1/C23H39NO2/c1-4-6-8-10-11-13-15-20(14-12-9-7-5-2)23(26)24-21-18-19(3)16-17-22(21)25/h16-18,20,25H,4-15H2,1-3H3,(H,24,26)
",2-Hexyl-N-(2-hydroxy-5-methylphenyl)decanamide
8032-32-4,CASRN,DTXSID5027699,Ligroine,N/A,8032-32-4,N/A,N/A,N/A
1327197-44-3,CASRN,DTXSID401025063,"Pentasodium 2-((4-chloro-6-(phenyl(2-((2-(sulfonatooxy)ethyl)sulfonyl)ethyl)amino)-1,3,5-triazin-2-yl)amino)-5-hydroxy-6-((2-sulfonato-4-((4-sulfonatophenyl)diazenyl)phenyl)diazenyl)-1,7-naphthalenedisulfonate",[Na+].[Na+].[Na+].[Na+].[Na+].OC1=C(N=NC2=CC=C(C=C2S([O-])(=O)=O)N=NC2=CC=C(C=C2)S([O-])(=O)=O)C(=CC2=C1C=CC(NC1=NC(=NC(Cl)=N1)N(CCS(=O)(=O)CCOS([O-])(=O)=O)C1=CC=CC=C1)=C2S([O-])(=O)=O)S([O-])(=O)=O,1327197-44-3,LIDNZNOQAGQLQE-UHFFFAOYSA-I,"InChI=1S/C35H30ClN9O19S6.5Na/c36-33-38-34(40-35(39-33)45(22-4-2-1-3-5-22)14-16-65(47,48)17-15-64-70(61,62)63)37-27-13-11-24-25(32(27)69(58,59)60)19-29(68(55,56)57)30(31(24)46)44-43-26-12-8-21(18-28(26)67(52,53)54)42-41-20-6-9-23(10-7-20)66(49,50)51;;;;;/h1-13,18-19,46H,14-17H2,(H,49,50,51)(H,52,53,54)(H,55,56,57)(H,58,59,60)(H,61,62,63)(H,37,38,39,40);;;;;/q;5*+1/p-5
",N/A
38083-17-9,CASRN,DTXSID6046555,Climbazole,CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1,38083-17-9,OWEGWHBOCFMBLP-UHFFFAOYSA-N,"InChI=1/C15H17ClN2O2/c1-15(2,3)13(19)14(18-9-8-17-10-18)20-12-6-4-11(16)5-7-12/h4-10,14H,1-3H3
","1-(4-Chlorophenoxy)-1-(1H-imidazol-1-yl)-3,3-dimethylbutan-2-one"
94233-07-5,CASRN,DTXSID501036639,Ammonium [(ethylenedinitrilo)tetraacetato]manganate(II),[NH4+].[NH4+].[Mn--].OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,94233-07-5,VBGRUFYPHMEXGW-UHFFFAOYSA-P,"InChI=1S/C10H16N2O8.Mn.2H3N/c13-7(14)3-11(4-8(15)16)1-2-12(5-9(17)18)6-10(19)20;;;/h1-6H2,(H,13,14)(H,15,16)(H,17,18)(H,19,20);;2*1H3/q;-2;;/p+2
",N/A
1312943-49-9,Searched by CASRN: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45021-77-0,CASRN,DTXSID20885891,(3-Acrylamidopropyl)trimethylammonium chloride,[Cl-].C[N+](C)(C)CCCNC(=O)C=C,45021-77-0,OEIXGLMQZVLOQX-UHFFFAOYSA-N,"InChI=1S/C9H18N2O.ClH/c1-5-9(12)10-7-6-8-11(2,3)4;/h5H,1,6-8H2,2-4H3;1H
","N,N,N-Trimethyl-3-[(prop-2-enoyl)amino]propan-1-aminium chloride"
18794-84-8,CASRN,DTXSID9047049,trans-beta-Farnesene,CC(C)=CCC\C(C)=C\CCC(=C)C=C,18794-84-8,JSNRRGGBADWTMC-NTCAYCPXSA-N,"InChI=1S/C15H24/c1-6-14(4)10-8-12-15(5)11-7-9-13(2)3/h6,9,12H,1,4,7-8,10-11H2,2-3,5H3/b15-12+
","(6E)-7,11-Dimethyl-3-methylidenedodeca-1,6,10-triene"
141645-16-1,CASRN,DTXSID50467068,(2-Butyl-5-nitro-1-benzofuran-3-yl)(4-hydroxyphenyl)methanone,CCCCC1=C(C(=O)C2=CC=C(O)C=C2)C2=C(O1)C=CC(=C2)[N+]([O-])=O,141645-16-1,ZJZKLBXEGZKOBW-UHFFFAOYSA-N,"InChI=1S/C19H17NO5/c1-2-3-4-17-18(19(22)12-5-8-14(21)9-6-12)15-11-13(20(23)24)7-10-16(15)25-17/h5-11,21H,2-4H2,1H3
",(2-Butyl-5-nitro-1-benzofuran-3-yl)(4-hydroxyphenyl)methanone
875-74-1,CASRN,DTXSID50889362,"Benzeneacetic acid, .alpha.-amino-, (.alpha.R)-",N[C@@H](C(O)=O)C1=CC=CC=C1,875-74-1,ZGUNAGUHMKGQNY-SSDOTTSWSA-N,"InChI=1S/C8H9NO2/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5,7H,9H2,(H,10,11)/t7-/m1/s1
",(2R)-Amino(phenyl)acetic acid
1474044-71-7,CASRN,DTXSID201077844,"1-Propanaminium, 2-hydroxy-N-(2-hydroxypropyl)-N,N-dimethyl-, esters with C18-unsatd. fatty acids, Me sulfates (salts)",N/A,1474044-71-7,N/A,N/A,N/A
94277-77-7,CASRN,DTXSID80894727,"Cuprate(1-), [C,C,C-tris[[[3-[(2-ethylhexyl)oxy]propyl]amino]sulfonyl]-29H,31H-phthalocyanine-C-sulfonato(3-)-.kappa.N29,.kappa.N30,.kappa.N31,.kappa.N32]-, hydrogen, compd. with 3-[(2-ethylhexyl)oxy]-1-propanamine (1:1:1)",N/A,94277-77-7,N/A,N/A,N/A
68516-20-1,CASRN,DTXSID4028674,"Naphtha, petroleum, steam-cracked middle arom.",N/A,68516-20-1,N/A,N/A,N/A
64366-79-6,CASRN,DTXSID801036369,"1,2,3-Propanetriol, homopolymer, docosanoate",N/A,64366-79-6,N/A,N/A,N/A
73-22-3,CASRN,DTXSID5021419,L-Tryptophan,N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,73-22-3,QIVBCDIJIAJPQS-VIFPVBQESA-N,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1
",L-Tryptophan
68092-46-6,CASRN,DTXSID00890943,"Benzoic acid, 3-methyl-, zinc salt (2:1)",[Zn++].CC1=CC=CC(=C1)C([O-])=O.CC1=CC=CC(=C1)C([O-])=O,68092-46-6,FVAFBVXHPTZJFY-UHFFFAOYSA-L,"InChI=1S/2C8H8O2.Zn/c2*1-6-3-2-4-7(5-6)8(9)10;/h2*2-5H,1H3,(H,9,10);/q;;+2/p-2
",Zinc bis(3-methylbenzoate)
21324-40-3,CASRN,DTXSID2066698,"Phosphate(1-), hexafluoro-, lithium",[Li+].F[P-](F)(F)(F)(F)F,21324-40-3,AXPLOJNSKRXQPA-UHFFFAOYSA-N,"InChI=1S/F6P.Li/c1-7(2,3,4,5)6;/q-1;+1
",Lithium hexafluoridophosphate(1-)
63231-60-7,CASRN,DTXSID0028115,"Hydrocarbon waxes, microcrystalline",N/A,63231-60-7,N/A,N/A,N/A
110-65-6,CASRN,DTXSID4021921,"2-Butyne-1,4-diol",OCC#CCO,110-65-6,DLDJFQGPPSQZKI-UHFFFAOYSA-N,"InChI=1S/C4H6O2/c5-3-1-2-4-6/h5-6H,3-4H2
","But-2-yne-1,4-diol"
35123-06-9,CASRN,DTXSID50885607,"Propanamide, 2-hydroxy-N,N-dimethyl-",CC(O)C(=O)N(C)C,35123-06-9,YEBLAXBYYVCOLT-UHFFFAOYSA-N,"InChI=1/C5H11NO2/c1-4(7)5(8)6(2)3/h4,7H,1-3H3
","2-Hydroxy-N,N-dimethylpropanamide"
66071-94-1,CASRN,DTXSID0028298,"Corn, steep liquor",N/A,66071-94-1,N/A,N/A,N/A
88917-22-0,CASRN,DTXSID4029062,Dipropyleneglycol methyl ether acetate,N/A,88917-22-0,N/A,N/A,N/A
79-39-0,CASRN,DTXSID8029600,Methacrylamide,CC(=C)C(N)=O,79-39-0,FQPSGWSUVKBHSU-UHFFFAOYSA-N,"InChI=1S/C4H7NO/c1-3(2)4(5)6/h1H2,2H3,(H2,5,6)
",2-Methylprop-2-enamide
379268-96-9,CASRN,DTXSID601105897,"2-[[4-[7-Chloro-6-(1,1-dimethylethyl)-3H-pyrazolo[1,5-b][1,2,4]triazol-2-yl]phenyl]amino]-2-oxoethyl 2-hexyldecanoate",CCCCCCCCC(CCCCCC)C(=O)OCC(=O)NC1=CC=C(C=C1)C1=NN2N=C(C(Cl)=C2N1)C(C)(C)C,379268-96-9,YSMXWRVHMQSPJL-UHFFFAOYNA-N,"InChI=1/C32H48ClN5O3/c1-6-8-10-12-13-15-17-24(16-14-11-9-7-2)31(40)41-22-26(39)34-25-20-18-23(19-21-25)29-35-30-27(33)28(32(3,4)5)36-38(30)37-29/h18-21,24H,6-17,22H2,1-5H3,(H,34,39)(H,35,37)
",N/A
1271488-66-4,CASRN,DTXSID70893683,"Methyl (1R,2S)-3-oxo-2-pentylcyclopentanecarboxylate",CCCCC[C@H]1[C@@H](CCC1=O)C(=O)OC,1271488-66-4,UQWSOBVONQGHLN-VHSXEESVSA-N,"InChI=1S/C12H20O3/c1-3-4-5-6-9-10(12(14)15-2)7-8-11(9)13/h9-10H,3-8H2,1-2H3/t9-,10+/m0/s1
","Methyl (1R,2S)-3-oxo-2-pentylcyclopentane-1-carboxylate"
144702-27-2,CASRN,DTXSID20162790,2-Descarboxy-2-cyano telmisartan,CCCC1=NC2=C(C=C(C=C2C)C2=NC3=CC=CC=C3N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C#N,144702-27-2,XIEVZYAEXURSHX-UHFFFAOYSA-N,"InChI=1S/C33H29N5/c1-4-9-31-36-32-22(2)18-26(33-35-28-12-7-8-13-29(28)37(33)3)19-30(32)38(31)21-23-14-16-24(17-15-23)27-11-6-5-10-25(27)20-34/h5-8,10-19H,4,9,21H2,1-3H3
","4'-[(1,7'-Dimethyl-2'-propyl-1H,3'H-[2,5'-bibenzimidazol]-3'-yl)methyl][1,1'-biphenyl]-2-carbonitrile"
25822-43-9,CASRN,DTXSID901019576,Oligo(p-diisopropylbenzene),N/A,25822-43-9,N/A,N/A,N/A
68855-54-9,CASRN,DTXSID0051285,Diatomite,N/A,68855-54-9,N/A,N/A,N/A
61932-63-6,CASRN,DTXSID801015690,C.I. Pigment Red 210,N/A,61932-63-6,N/A,N/A,N/A
63562-34-5,CASRN,DTXSID60886625,"Butanedioic acid, 2-[(6-oxido-6H-dibenz[c,e][1,2]oxaphosphorin-6-yl)methyl]-, 1,4-bis(2-hydroxyethyl) ester",OCCOC(=O)CC(CP1(=O)OC2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)OCCO,63562-34-5,MJOBQUIJUFKMPR-UHFFFAOYSA-N,"InChI=1/C21H23O8P/c22-9-11-27-20(24)13-15(21(25)28-12-10-23)14-30(26)19-8-4-2-6-17(19)16-5-1-3-7-18(16)29-30/h1-8,15,22-23H,9-14H2
","Bis(2-hydroxyethyl) 2-[(6-oxo-6H-6lambda~5~-dibenzo[c,e][1,2]oxaphosphinin-6-yl)methyl]butanedioate"
78-40-0,CASRN,DTXSID8026228,Triethyl phosphate,CCOP(=O)(OCC)OCC,78-40-0,DQWPFSLDHJDLRL-UHFFFAOYSA-N,"InChI=1S/C6H15O4P/c1-4-8-11(7,9-5-2)10-6-3/h4-6H2,1-3H3
",Triethyl phosphate
79-50-5,CASRN,DTXSID40861637,"2(3H)-Furanone, dihydro-3-hydroxy-4,4-dimethyl-",CC1(C)COC(=O)C1O,79-50-5,SERHXTVXHNVDKA-UHFFFAOYSA-N,"InChI=1/C6H10O3/c1-6(2)3-9-5(8)4(6)7/h4,7H,3H2,1-2H3
","3-Hydroxy-4,4-dimethyloxolan-2-one"
1312296-85-7,CASRN,DTXSID901019526,"N,N,N-Tripropyl-2-propen-1-aminium dicyanoazanide",N#C[N-]C#N.CCC[N+](CCC)(CCC)CC=C,1312296-85-7,BZCRKKFTJMIXFE-UHFFFAOYSA-N,"InChI=1S/C12H26N.C2N3/c1-5-9-13(10-6-2,11-7-3)12-8-4;3-1-5-2-4/h5H,1,6-12H2,2-4H3;/q+1;-1
",N/A
151006-58-5,CASRN,DTXSID60107908,"1-Dodecene, dimer with 1-decene, hydrogenated",N/A,151006-58-5,N/A,N/A,N/A
5165-97-9,CASRN,DTXSID2027591,2-Acrylamido-2-methylpropanesulphonate sodium salt,[Na+].CC(C)(CS([O-])(=O)=O)NC(=O)C=C,5165-97-9,FWFUWXVFYKCSQA-UHFFFAOYSA-M,"InChI=1S/C7H13NO4S.Na/c1-4-6(9)8-7(2,3)5-13(10,11)12;/h4H,1,5H2,2-3H3,(H,8,9)(H,10,11,12);/q;+1/p-1
",Sodium 2-methyl-2-[(prop-2-enoyl)amino]propane-1-sulfonate
7758-98-7,CASRN,DTXSID6034479,Copper sulfate,[Cu++].[O-]S([O-])(=O)=O,7758-98-7,ARUVKPQLZAKDPS-UHFFFAOYSA-L,"InChI=1S/Cu.H2O4S/c;1-5(2,3)4/h;(H2,1,2,3,4)/q+2;/p-2
",Copper(2+) sulfate
59673-82-4,CASRN,DTXSID60886362,"Benzoic acid, 2-amino-4-[[(2,5-dichlorophenyl)amino]carbonyl]-, methyl ester",COC(=O)C1=C(N)C=C(C=C1)C(=O)NC1=CC(Cl)=CC=C1Cl,59673-82-4,SQYUJKVKVFILNB-UHFFFAOYSA-N,"InChI=1S/C15H12Cl2N2O3/c1-22-15(21)10-4-2-8(6-12(10)18)14(20)19-13-7-9(16)3-5-11(13)17/h2-7H,18H2,1H3,(H,19,20)
","Methyl 2-amino-4-[(2,5-dichlorophenyl)carbamoyl]benzoate"
5895-46-5,CASRN,DTXSID20890602,"Carbonic acid, neodymium(3+) salt (3:2)",[Nd+3].[Nd+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O,5895-46-5,UTWHRPIUNFLOBE-UHFFFAOYSA-H,"InChI=1S/3CH2O3.2Nd/c3*2-1(3)4;;/h3*(H2,2,3,4);;/q;;;2*+3/p-6
",Neodymium carbonate (2/3)
72623-85-9,CASRN,DTXSID7029033,"Lubricating oils, petroleum, C20-50, hydrotreated neutral oil-based, high-viscosity",N/A,72623-85-9,N/A,N/A,N/A
31694-55-0,CASRN,DTXSID40891353,Poly(ethyleneoxy)glycerol,N/A,31694-55-0,N/A,N/A,N/A
68424-43-1,CASRN,DTXSID60892201,Lanolic acids,N/A,68424-43-1,N/A,N/A,N/A
