INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES,CASRN,INCHIKEY,INCHI_STRING,IUPAC_NAME
51336-94-8,CASRN,DTXSID40343185,"2-Chloro-2',4'-difluoroacetophenone",FC1=CC(F)=C(C=C1)C(=O)CCl,51336-94-8,UENGBOCGGKLVJJ-UHFFFAOYSA-N,"InChI=1S/C8H5ClF2O/c9-4-8(12)6-2-1-5(10)3-7(6)11/h1-3H,4H2
","2-Chloro-1-(2,4-difluorophenyl)ethan-1-one"
4303-67-7,CASRN,DTXSID9063403,1-Dodecyl-1H-imidazole,CCCCCCCCCCCCN1C=CN=C1,4303-67-7,JMTFLSQHQSFNTE-UHFFFAOYSA-N,"InChI=1S/C15H28N2/c1-2-3-4-5-6-7-8-9-10-11-13-17-14-12-16-15-17/h12,14-15H,2-11,13H2,1H3
",1-Dodecyl-1H-imidazole
3541-81-9,Searched by CASRN: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
863782-35-8,CASRN,DTXSID80109484,"2-Oxetanone, 3-(C6-16 and C16-unsatd. alkyl) 4-(C7-17 and C17-unsatd. alkylidene) derivs.",N/A,863782-35-8,N/A,N/A,N/A
96-97-9,CASRN,DTXSID2059142,"Benzoic acid, 2-hydroxy-5-nitro-",OC(=O)C1=C(O)C=CC(=C1)[N+]([O-])=O,96-97-9,PPDRLQLKHRZIJC-UHFFFAOYSA-N,"InChI=1S/C7H5NO5/c9-6-2-1-4(8(12)13)3-5(6)7(10)11/h1-3,9H,(H,10,11)
",2-Hydroxy-5-nitrobenzoic acid
1177247-66-3,Searched by CASRN: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3811-73-2,CASRN,DTXSID3042390,Sodium (2-pyridylthio)-N-oxide,[Na+].[O-][N+]1=C([S-])C=CC=C1,3811-73-2,WNGMMIYXPIAYOB-UHFFFAOYSA-M,"InChI=1S/C5H5NOS.Na/c7-6-4-2-1-3-5(6)8;/h1-4,8H;/q;+1/p-1
",Sodium 1-oxo-1lambda~5~-pyridine-2-thiolate
94-36-0,CASRN,DTXSID6024591,Benzoyl peroxide,O=C(OOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,94-36-0,OMPJBNCRMGITSC-UHFFFAOYSA-N,"InChI=1S/C14H10O4/c15-13(11-7-3-1-4-8-11)17-18-14(16)12-9-5-2-6-10-12/h1-10H
",N/A
1238449-42-7,CASRN,DTXSID00893676,Bis(2-propylheptyl) carbonate,CCCCCC(CCC)COC(=O)OCC(CCC)CCCCC,1238449-42-7,ZXQZAGPPJDDWSM-UHFFFAOYSA-N,"InChI=1/C21H42O3/c1-5-9-11-15-19(13-7-3)17-23-21(22)24-18-20(14-8-4)16-12-10-6-2/h19-20H,5-18H2,1-4H3
",Bis(2-propylheptyl) carbonate
960404-59-5,CASRN,DTXSID001036684,"alpha-D-Glucopyranoside, methyl 1-C-[4-chloro-3-[(4-ethoxyphenyl)methyl]phenyl]-, compd. with 2-butyne-1,4-diol (1:1)",OCC#CCO.CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@]2(OC)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1,960404-59-5,ZTGGVPQBPABRPQ-NHFZGCSJSA-N,"InChI=1S/C22H27ClO7.C4H6O2/c1-3-29-16-7-4-13(5-8-16)10-14-11-15(6-9-17(14)23)22(28-2)21(27)20(26)19(25)18(12-24)30-22;5-3-1-2-4-6/h4-9,11,18-21,24-27H,3,10,12H2,1-2H3;5-6H,3-4H2/t18-,19-,20+,21-,22+;/m1./s1
",N/A
762-04-9,CASRN,DTXSID9041861,Diethyl phosphite,CCOP(O)OCC,762-04-9,SULWMEGSVQCTSK-UHFFFAOYSA-N,"InChI=1S/C4H11O3P/c1-3-6-8(5)7-4-2/h5H,3-4H2,1-2H3
",Diethyl hydrogen phosphite
18172-67-3,CASRN,DTXSID1041184,(-)-beta-Pinene,CC1(C)[C@@H]2C[C@H]1C(=C)CC2,18172-67-3,WTARULDDTDQWMU-IUCAKERBSA-N,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1
","(1S,5S)-6,6-Dimethyl-2-methylidenebicyclo[3.1.1]heptane"
96-67-3,CASRN,DTXSID3024495,6-Amino-4-nitro-1-phenol-2-sulfonic acid,NC1=CC(=CC(=C1O)S(O)(=O)=O)[N+]([O-])=O,96-67-3,DQIVFTJHYKDOMZ-UHFFFAOYSA-N,"InChI=1S/C6H6N2O6S/c7-4-1-3(8(10)11)2-5(6(4)9)15(12,13)14/h1-2,9H,7H2,(H,12,13,14)
",3-Amino-2-hydroxy-5-nitrobenzene-1-sulfonic acid
1226892-46-1,CASRN,DTXSID101035760,"Fatty acids, C16-18 and C18-unsatd., reaction products with tetraethylenepentamine",N/A,1226892-46-1,N/A,N/A,N/A
95-64-7,CASRN,DTXSID3026308,"3,4-Dimethylaniline",CC1=CC=C(N)C=C1C,95-64-7,DOLQYFPDPKPQSS-UHFFFAOYSA-N,"InChI=1S/C8H11N/c1-6-3-4-8(9)5-7(6)2/h3-5H,9H2,1-2H3
","3,4-Dimethylaniline"
88-43-7,CASRN,DTXSID2058968,"Benzenesulfonic acid, 5-amino-2-chloro-",NC1=CC(=C(Cl)C=C1)S(O)(=O)=O,88-43-7,VPXCXBHLKDPWQV-UHFFFAOYSA-N,"InChI=1S/C6H6ClNO3S/c7-5-2-1-4(8)3-6(5)12(9,10)11/h1-3H,8H2,(H,9,10,11)
",5-Amino-2-chlorobenzene-1-sulfonic acid
76-03-9,CASRN,DTXSID1021378,Trichloroacetic acid,OC(=O)C(Cl)(Cl)Cl,76-03-9,YNJBWRMUSHSURL-UHFFFAOYSA-N,"InChI=1S/C2HCl3O2/c3-2(4,5)1(6)7/h(H,6,7)
",Trichloroacetic acid
28768-32-3,CASRN,DTXSID0042248,"4,4'-Methylenebis(N,N-diglycidylaniline)",C(C1CO1)N(CC1CO1)C1=CC=C(CC2=CC=C(C=C2)N(CC2CO2)CC2CO2)C=C1,28768-32-3,FAUAZXVRLVIARB-UHFFFAOYSA-N,"InChI=1/C25H30N2O4/c1-5-20(26(10-22-14-28-22)11-23-15-29-23)6-2-18(1)9-19-3-7-21(8-4-19)27(12-24-16-30-24)13-25-17-31-25/h1-8,22-25H,9-17H2
","4,4'-Methylenebis{N,N-bis[(oxiran-2-yl)methyl]aniline}"
9003-36-5,CASRN,DTXSID001009704,"Formaldehyde, polymer with 2-(chloromethyl)oxirane and phenol",N/A,9003-36-5,N/A,N/A,N/A
22673-19-4,CASRN,DTXSID20889394,"Tin, dibutylbis(2,4-pentanedionato-.kappa.O2,.kappa.O4)-, (OC-6-11)-",CCCC[Sn]123(CCCC)OC(C)=CC(C)=[O]1.CC(O2)=CC(C)=[O]3,22673-19-4,UVDDHYAAWVNATK-VGKOASNMSA-L,"InChI=1S/2C5H8O2.2C4H9.Sn/c2*1-4(6)3-5(2)7;2*1-3-4-2;/h2*3,6H,1-2H3;2*1,3-4H2,2H3;/q;;;;+2/p-2/b2*4-3-;;;
",N/A
140-31-8,CASRN,DTXSID2021997,1-(2-Aminoethyl)piperazine,NCCN1CCNCC1,140-31-8,IMUDHTPIFIBORV-UHFFFAOYSA-N,"InChI=1S/C6H15N3/c7-1-4-9-5-2-8-3-6-9/h8H,1-7H2
",2-(Piperazin-1-yl)ethan-1-amine
68551-92-8,CASRN,DTXSID1099517,"Fatty acids, C18-unsatd., dimers, ethoxylated",N/A,68551-92-8,N/A,N/A,N/A
123-15-9,CASRN,DTXSID9021978,2-Methylpentanal,CCCC(C)C=O,123-15-9,FTZILAQGHINQQR-UHFFFAOYSA-N,"InChI=1/C6H12O/c1-3-4-6(2)5-7/h5-6H,3-4H2,1-2H3
",2-Methylpentanal
63451-47-8,CASRN,DTXSID8069858,"Zinc, hydroxy(2-methyl-2-propenoato-.kappa.O)-",CC(=C)C(=O)O[Zn]O,63451-47-8,QBPJVVCNLUNWJN-UHFFFAOYSA-L,"InChI=1S/C4H6O2.H2O.Zn/c1-3(2)4(5)6;;/h1H2,2H3,(H,5,6);1H2;/q;;+2/p-2
",Zinc hydroxide 2-methylprop-2-enoate (1/1/1)
140921-24-0,CASRN,DTXSID10869908,"Bis{2-[2-(3-heptanyl)-1,3-oxazolidin-3-yl]ethyl} 1,6-hexanediylbiscarbamate",CCCCC(CC)C1OCCN1CCOC(=O)NCCCCCCNC(=O)OCCN1CCOC1C(CC)CCCC,140921-24-0,GLHIIWCTJKBGGM-UHFFFAOYSA-N,"InChI=1/C32H62N4O6/c1-5-9-15-27(7-3)29-35(19-23-39-29)21-25-41-31(37)33-17-13-11-12-14-18-34-32(38)42-26-22-36-20-24-40-30(36)28(8-4)16-10-6-2/h27-30H,5-26H2,1-4H3,(H,33,37)(H,34,38)
","Bis{2-[2-(heptan-3-yl)-1,3-oxazolidin-3-yl]ethyl} hexane-1,6-diylbiscarbamate"
10141-05-6,CASRN,DTXSID9064970,Cobalt(II) nitrate,[Co++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,10141-05-6,UFMZWBIQTDUYBN-UHFFFAOYSA-N,"InChI=1S/Co.2NO3/c;2*2-1(3)4/q+2;2*-1
",Cobalt(2+) dinitrate
97675-24-6,CASRN,DTXSID901073162,"Benzene, C9-13-alkyl derivs., distn. residues, sulfonated, calcium salts",N/A,97675-24-6,N/A,N/A,N/A
1802140-94-8,CASRN,DTXSID401073000,"Polyphosphoric acids, 2-[(2-methyl-1-oxo-2-propen-1-yl)oxy]ethyl esters",N/A,1802140-94-8,N/A,N/A,N/A
91507-67-4,CASRN,DTXSID801272488,O-(1-Chloroethyl) S-methyl carbonothioate,CSC(=O)OC(C)Cl,91507-67-4,RFKBXYVXTHLYNT-UHFFFAOYNA-N,"InChI=1/C4H7ClO2S/c1-3(5)7-4(6)8-2/h3H,1-2H3
",O-(1-Chloroethyl) S-methyl carbonothioate
90063-97-1,CASRN,DTXSID001018490,Mentha arvensis extract,N/A,90063-97-1,N/A,N/A,N/A
52658-19-2,CASRN,DTXSID901036300,"11,14-Dioxa-2,9-diazaheptadec-16-enoic acid, trimethyl-10,15-dioxo-, 2-[(1-oxo-2-propen-1-yl)oxy]ethyl ester",N/A,52658-19-2,N/A,N/A,N/A
10217-34-2,CASRN,DTXSID7044762,"2-(3,4-Epoxycyclohexyl)ethyltriethoxy silane",CCO[Si](CCC1CCC2OC2C1)(OCC)OCC,10217-34-2,UDUKMRHNZZLJRB-UHFFFAOYSA-N,"InChI=1/C14H28O4Si/c1-4-15-19(16-5-2,17-6-3)10-9-12-7-8-13-14(11-12)18-13/h12-14H,4-11H2,1-3H3
",Triethoxy[2-(7-oxabicyclo[4.1.0]heptan-3-yl)ethyl]silane
108-24-7,CASRN,DTXSID0024395,Acetic anhydride,CC(=O)OC(C)=O,108-24-7,WFDIJRYMOXRFFG-UHFFFAOYSA-N,"InChI=1S/C4H6O3/c1-3(5)7-4(2)6/h1-2H3
",Acetic anhydride
553-86-6,CASRN,DTXSID70203829,(3H)-Benzofuran-2-one,O=C1CC2=CC=CC=C2O1,553-86-6,ACZGCWSMSTYWDQ-UHFFFAOYSA-N,"InChI=1S/C8H6O2/c9-8-5-6-3-1-2-4-7(6)10-8/h1-4H,5H2
",1-Benzofuran-2(3H)-one
1067-33-0,CASRN,DTXSID3020419,Dibutyltin diacetate,CCCC[Sn](CCCC)(OC(C)=O)OC(C)=O,1067-33-0,JJLKTTCRRLHVGL-UHFFFAOYSA-L,"InChI=1S/2C4H9.2C2H4O2.Sn/c2*1-3-4-2;2*1-2(3)4;/h2*1,3-4H2,2H3;2*1H3,(H,3,4);/q;;;;+2/p-2
",Bis(acetyloxy)(dibutyl)stannane
25103-09-7,CASRN,DTXSID1027841,Isooctyl 2-mercaptoacetate,N/A,25103-09-7,N/A,N/A,N/A
61788-71-4,CASRN,DTXSID50977359,"Naphthenic acids, nickel salts",N/A,61788-71-4,N/A,N/A,N/A
96-34-4,CASRN,DTXSID9041576,Methyl chloroacetate,COC(=O)CCl,96-34-4,QABLOFMHHSOFRJ-UHFFFAOYSA-N,"InChI=1S/C3H5ClO2/c1-6-3(5)2-4/h2H2,1H3
",Methyl chloroacetate
28654-73-1,CASRN,DTXSID401014876,"Copper, (N,N,N',N',N'',N''-hexaethyl-29H,31H-phthalocyanine-C,C,C-trimethanaminato(2-)-N29,N39,N31,N32)-","[Cu++].CCN(CC)CC*.CCN(CC)CC*.CCN(CC)CC*.[N-]1\C2=N/C3=N/C(=N\C4=C5C=CC=CC5=C([N-]4)\N=C4/N=C(/N=C1/C1=CC=CC=C21)C1=CC=CC=C41)/C1=CC=CC=C31 |c:22,26,28,30,32,35,39,43,48,56,64,t:24,41,46,50,54,58,62,66,lp:3:1,11:1,19:1,25:2,27:1,29:1,31:1,40:2,41:1,43:1,45:1,m:8:49.62.35.57.54.55.56.34.36.37.61.63.60.51.50.48,16:49.62.35.57.54.55.56.34.36.37.61.63.60.51.50.48,24:49.48|",28654-73-1,N/A,N/A,N/A
924663-40-1,CASRN,DTXSID30582521,2-({[4-(3-Methoxypropoxy)-3-methyl-1-oxo-1lambda~5~-pyridin-2-yl]methyl}sulfanyl)-1H-benzimidazole,COCCCOC1=C(C)C(CSC2=NC3=CC=CC=C3N2)=[N+]([O-])C=C1,924663-40-1,CGSOUPMFBQXHAH-UHFFFAOYSA-N,"InChI=1S/C18H21N3O3S/c1-13-16(21(22)9-8-17(13)24-11-5-10-23-2)12-25-18-19-14-6-3-4-7-15(14)20-18/h3-4,6-9H,5,10-12H2,1-2H3,(H,19,20)
",2-({[4-(3-Methoxypropoxy)-3-methyl-1-oxo-1lambda~5~-pyridin-2-yl]methyl}sulfanyl)-1H-benzimidazole
23726-93-4,CASRN,DTXSID90885242,"2-Buten-1-one, 1-(2,6,6-trimethyl-1,3-cyclohexadien-1-yl)-, (2E)-",C\C=C\C(=O)C1=C(C)C=CCC1(C)C,23726-93-4,POIARNZEYGURDG-FNORWQNLSA-N,"InChI=1S/C13H18O/c1-5-7-11(14)12-10(2)8-6-9-13(12,3)4/h5-8H,9H2,1-4H3/b7-5+
","(2E)-1-(2,6,6-Trimethylcyclohexa-1,3-dien-1-yl)but-2-en-1-one"
1247712-63-5,CASRN,DTXSID501019605,Methyl 3-(chloromethyl)-1-(3-chloropyridin-2-yl)-1H-pyrazole-5-carboxylate,COC(=O)C1=CC(CCl)=NN1C1=NC=CC=C1Cl,1247712-63-5,RJTNIGNOVDQOAX-UHFFFAOYSA-N,"InChI=1S/C11H9Cl2N3O2/c1-18-11(17)9-5-7(6-12)15-16(9)10-8(13)3-2-4-14-10/h2-5H,6H2,1H3
",Methyl 3-(chloromethyl)-1-(3-chloropyridin-2-yl)-1H-pyrazole-5-carboxylate
85940-94-9,CASRN,DTXSID20105288,"Hexane, 1,6-diisocyanato-, homopolymer, Me Et ketone oxime-blocked",N/A,85940-94-9,N/A,N/A,N/A
81-11-8,CASRN,DTXSID5024926,"4,4'-Diamino-2,2'-stilbenedisulfonic acid",NC1=CC(=C(C=CC2=C(C=C(N)C=C2)S(O)(=O)=O)C=C1)S(O)(=O)=O,81-11-8,REJHVSOVQBJEBF-UHFFFAOYSA-N,"InChI=1S/C14H14N2O6S2/c15-11-5-3-9(13(7-11)23(17,18)19)1-2-10-4-6-12(16)8-14(10)24(20,21)22/h1-8H,15-16H2,(H,17,18,19)(H,20,21,22)
","2,2'-(Ethene-1,2-diyl)bis(5-aminobenzene-1-sulfonic acid)"
1128026-41-4,CASRN,DTXSID801009958,"3,3-Dimethoxy-8,8,9,9-tetramethyl-2-oxa-7-thia-3,8-disiladecane",CO[Si](CCCS[Si](C)(C)C(C)(C)C)(OC)OC,1128026-41-4,BNUAXXYSPOCXSN-UHFFFAOYSA-N,"InChI=1S/C12H30O3SSi2/c1-12(2,3)17(7,8)16-10-9-11-18(13-4,14-5)15-6/h9-11H2,1-8H3
","3,3-Dimethoxy-8,8,9,9-tetramethyl-2-oxa-7-thia-3,8-disiladecane"
224789-21-3,CASRN,DTXSID80433458,"2-(2-Ethoxyphenyl)-5-methyl-7-propylimidazo[5,1-f][1,2,4]triazin-4(1H)-one",CCCC1=NC(C)=C2N1NC(=NC2=O)C1=CC=CC=C1OCC,224789-21-3,YRRWQMBIMZMVDB-UHFFFAOYSA-N,"InChI=1S/C17H20N4O2/c1-4-8-14-18-11(3)15-17(22)19-16(20-21(14)15)12-9-6-7-10-13(12)23-5-2/h6-7,9-10H,4-5,8H2,1-3H3,(H,19,20,22)
","2-(2-Ethoxyphenyl)-5-methyl-7-propylimidazo[5,1-f][1,2,4]triazin-4(1H)-one"
72869-86-4,CASRN,DTXSID80894601,"11,14-Dioxa-2,9-diazaheptadec-16-enoic acid, 4,4,6,16(or 4,6,6,16)-tetramethyl-10,15-dioxo-, 2-[(2-methyl-1-oxo-2-propen-1-yl)oxy]ethyl ester",N/A,72869-86-4,N/A,N/A,N/A
91844-92-7,CASRN,DTXSID301029705,"Cymbopogon flexuosus, ext.",N/A,91844-92-7,N/A,N/A,N/A
157707-86-3,CASRN,DTXSID101045054,"1-Decene, trimer, hydrogenated",N/A,157707-86-3,N/A,N/A,N/A
7182-21-0,CASRN,DTXSID70543318,3-Methyl-1-benzofuran-5-ol,CC1=COC2=C1C=C(O)C=C2,7182-21-0,CFWUXOWTWHWMSB-UHFFFAOYSA-N,"InChI=1S/C9H8O2/c1-6-5-11-9-3-2-7(10)4-8(6)9/h2-5,10H,1H3
",3-Methyl-1-benzofuran-5-ol
36484-54-5,CASRN,DTXSID101012188,"Phenol, 4,4'-(1-methylethylidene)bis-, polymer with 2-(chloromethyl)oxirane and 2-methyloxirane",N/A,36484-54-5,N/A,N/A,N/A
32765-81-4,CASRN,DTXSID60431912,(6-Bromohexyl)trimethylammonium Bromide,[Br-].C[N+](C)(C)CCCCCCBr,32765-81-4,KNKBZYUINRTEOG-UHFFFAOYSA-M,"InChI=1S/C9H21BrN.BrH/c1-11(2,3)9-7-5-4-6-8-10;/h4-9H2,1-3H3;1H/q+1;/p-1
","6-Bromo-N,N,N-trimethylhexan-1-aminium bromide"
244021-01-0,CASRN,DTXSID10625001,"2,6-Diethyl-2,3,6-trimethyl-1-(1-phenylethoxy)piperidin-4-one",CCC1(C)CC(=O)C(C)C(C)(CC)N1OC(C)C1=CC=CC=C1,244021-01-0,XNTBMMKNLWUKDH-UHFFFAOYSA-N,"InChI=1S/C20H31NO2/c1-7-19(5)14-18(22)15(3)20(6,8-2)21(19)23-16(4)17-12-10-9-11-13-17/h9-13,15-16H,7-8,14H2,1-6H3
","2,6-Diethyl-2,3,6-trimethyl-1-(1-phenylethoxy)piperidin-4-one"
1474044-67-1,CASRN,DTXSID301035980,"Fatty acids, C18-unsatd., reaction products with pentaethylenehexamine, acetates",N/A,1474044-67-1,N/A,N/A,N/A
103121-85-3,CASRN,DTXSID801032367,"1-{[(6R,7R)-7-Amino-2-carboxy-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-en-3-yl]methyl}-1-methylpyrrolidinium chloride",[Cl-].C[N+]1(CC2=C(N3[C@H](SC2)[C@H](N)C3=O)C(O)=O)CCCC1,103121-85-3,UVKYDOZUOXJZSR-WYUVZMMLSA-N,"InChI=1S/C13H19N3O3S.ClH/c1-16(4-2-3-5-16)6-8-7-20-12-9(14)11(17)15(12)10(8)13(18)19;/h9,12H,2-7,14H2,1H3;1H/t9-,12-;/m1./s1
",N/A
84238-53-9,CASRN,DTXSID601011854,"Ethanol, 2-amino-, reaction products with ammonia, by-products from, distn. residues",N/A,84238-53-9,N/A,N/A,N/A
68606-29-1,CASRN,DTXSID6029468,"Hydrocarbons, C4 and C8, butene concentrator by-product",N/A,68606-29-1,N/A,N/A,N/A
13814-97-6,CASRN,DTXSID20884647,"Borate(1-), tetrafluoro-, tin(2+) (2:1)",[Sn++].F[B-](F)(F)F.F[B-](F)(F)F,13814-97-6,JPZSNSDMGTYJIW-UHFFFAOYSA-N,"InChI=1S/2BF4.Sn/c2*2-1(3,4)5;/q2*-1;+2
",N/A
68609-04-1,CASRN,DTXSID8028769,"Cyclohexane, oxidized, non-acidic by-products, distn. residues",N/A,68609-04-1,N/A,N/A,N/A
84082-68-8,CASRN,DTXSID001018464,Myristica fragrans extract,N/A,84082-68-8,N/A,N/A,N/A
75980-60-8,CASRN,DTXSID4052502,"Diphenyl(2,4,6-trimethylbenzoyl)phosphine oxide",CC1=CC(C)=C(C(=O)P(=O)(C2=CC=CC=C2)C2=CC=CC=C2)C(C)=C1,75980-60-8,VFHVQBAGLAREND-UHFFFAOYSA-N,"InChI=1S/C22H21O2P/c1-16-14-17(2)21(18(3)15-16)22(23)25(24,19-10-6-4-7-11-19)20-12-8-5-9-13-20/h4-15H,1-3H3
","(Diphenylphosphoryl)(2,4,6-trimethylphenyl)methanone"
17351-75-6,CASRN,DTXSID0044604,"1,4-Bis[(ethenyloxy)methyl]cyclohexane",C=COCC1CCC(COC=C)CC1,17351-75-6,DQNSRQYYCSXZDF-UHFFFAOYSA-N,"InChI=1S/C12H20O2/c1-3-13-9-11-5-7-12(8-6-11)10-14-4-2/h3-4,11-12H,1-2,5-10H2
","1,4-Bis[(ethenyloxy)methyl]cyclohexane"
460-00-4,CASRN,DTXSID4027153,1-Bromo-4-fluorobenzene,FC1=CC=C(Br)C=C1,460-00-4,AITNMTXHTIIIBB-UHFFFAOYSA-N,"InChI=1S/C6H4BrF/c7-5-1-3-6(8)4-2-5/h1-4H
",1-Bromo-4-fluorobenzene
1195028-55-7,CASRN,DTXSID501025785,"Benzenesulfonic acid, 2,​2'-​(1,​2-​ethenediyl)​bis[5-​nitro-​, sodium salt (1:2)​, reaction products with 4-​[2-​(4-​aminophenyl)​diazenyl]​benzenesulfonic acid, lithium sodium salts",N/A,1195028-55-7,N/A,N/A,N/A
928768-73-4,CASRN,DTXSID201019682,"1-​Octanol, reaction products with epichlorohydrin and 2-​mercaptoethanol",N/A,928768-73-4,N/A,N/A,N/A
2540-36-5,CASRN,DTXSID101251968,Isopentyl dithiocarbonate,CC(C)CCOC(S)=S,2540-36-5,CONMNFZLRNYHIQ-UHFFFAOYSA-N,"InChI=1S/C6H12OS2/c1-5(2)3-4-7-6(8)9/h5H,3-4H2,1-2H3,(H,8,9)
",O-(3-Methylbutyl) hydrogen carbonodithioate
14214-31-4,CASRN,DTXSID30161951,"Isothiocyanic acid, 2-chloroallyl ester",ClC(=C)CN=C=S,14214-31-4,DGBFPSVUFUDQNA-UHFFFAOYSA-N,"InChI=1S/C4H4ClNS/c1-4(5)2-6-3-7/h1-2H2
",2-Chloro-3-isothiocyanatoprop-1-ene
92-74-0,CASRN,DTXSID2059063,3-Hydroxy-2-naphtho-o-phenetidide,CCOC1=C(NC(=O)C2=C(O)C=C3C=CC=CC3=C2)C=CC=C1,92-74-0,NXIGDUAONGBUKR-UHFFFAOYSA-N,"InChI=1S/C19H17NO3/c1-2-23-18-10-6-5-9-16(18)20-19(22)15-11-13-7-3-4-8-14(13)12-17(15)21/h3-12,21H,2H2,1H3,(H,20,22)
",N-(2-Ethoxyphenyl)-3-hydroxynaphthalene-2-carboxamide
64741-48-6,CASRN,DTXSID3028134,"Natural gas, petroleum, raw liq. mix",N/A,64741-48-6,N/A,N/A,N/A
103015-84-5,CASRN,DTXSID50432039,"2,5-Dichloro-4-(1,1,2,3,3,3-hexafluoropropoxy)aniline",NC1=CC(Cl)=C(OC(F)(F)C(F)C(F)(F)F)C=C1Cl,103015-84-5,PIANCHDAVNRLDV-UHFFFAOYSA-N,"InChI=1/C9H5Cl2F6NO/c10-3-2-6(4(11)1-5(3)18)19-9(16,17)7(12)8(13,14)15/h1-2,7H,18H2
","2,5-Dichloro-4-(1,1,2,3,3,3-hexafluoropropoxy)aniline"
112-55-0,CASRN,DTXSID6025220,1-Dodecanethiol,CCCCCCCCCCCCS,112-55-0,WNAHIZMDSQCWRP-UHFFFAOYSA-N,"InChI=1S/C12H26S/c1-2-3-4-5-6-7-8-9-10-11-12-13/h13H,2-12H2,1H3
",Dodecane-1-thiol
1125-21-9,CASRN,DTXSID9021685,"2,6,6-Trimethyl-2-cyclohexene-1,4-dione",CC1=CC(=O)CC(C)(C)C1=O,1125-21-9,AYJXHIDNNLJQDT-UHFFFAOYSA-N,"InChI=1S/C9H12O2/c1-6-4-7(10)5-9(2,3)8(6)11/h4H,5H2,1-3H3
","2,6,6-Trimethylcyclohex-2-ene-1,4-dione"
3851-87-4,CASRN,DTXSID60863279,"Peroxide, bis(3,5,5-trimethyl-1-oxohexyl)",CC(CC(=O)OOC(=O)CC(C)CC(C)(C)C)CC(C)(C)C,3851-87-4,KFGFVPMRLOQXNB-UHFFFAOYSA-N,"InChI=1/C18H34O4/c1-13(11-17(3,4)5)9-15(19)21-22-16(20)10-14(2)12-18(6,7)8/h13-14H,9-12H2,1-8H3
",N/A
37763-23-8,CASRN,DTXSID00958815,Methyl amino(4-hydroxyphenyl)acetate,COC(=O)C(N)C1=CC=C(O)C=C1,37763-23-8,SZBDOFWNZVHVGR-UHFFFAOYSA-N,"InChI=1/C9H11NO3/c1-13-9(12)8(10)6-2-4-7(11)5-3-6/h2-5,8,11H,10H2,1H3
",Methyl amino(4-hydroxyphenyl)acetate
84539-54-8,CASRN,DTXSID201078759,"Acetic acid, 2-oxo-, sodium salt (1:1), reaction products with ethylenediamine and sodium hydroxybenzenesulfonate (1:1), iron sodium salts",N/A,84539-54-8,N/A,N/A,N/A
84434-51-5,CASRN,DTXSID30890274,"4,11-Triphenodioxazinedisulfonic acid, 6,13-dichloro-3,10-bis[[2-[[4-chloro-6-[(2,4-disulfophenyl)amino]-1,3,5-triazin-2-yl]amino]ethyl]amino]-, sodium salt (1:6)",[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]S(=O)(=O)C1=CC(=C(NC2=NC(Cl)=NC(NCCNC3=CC=C4N=C5C(Cl)=C6OC7=C(C=CC(NCCNC8=NC(NC9=C(C=C(C=C9)S([O-])(=O)=O)S([O-])(=O)=O)=NC(Cl)=N8)=C7S([O-])(=O)=O)N=C6C(Cl)=C5OC4=C3S([O-])(=O)=O)=N2)C=C1)S([O-])(=O)=O,84434-51-5,MFNNSYMXCAOFBV-UHFFFAOYSA-H,"InChI=1S/C40H30Cl4N14O20S6.33Na/c41-25-28-32(78-30-20(50-28)6-8-22(34(30)84(74,75)76)46-10-12-48-38-54-36(44)56-40(58-38)52-18-4-2-16(80(62,63)64)14-24(18)82(68,69)70)26(42)27-31(25)77-29-19(49-27)5-7-21(33(29)83(71,72)73)45-9-11-47-37-53-35(43)55-39(57-37)51-17-3-1-15(79(59,60)61)13-23(17)81(65,66)67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;/h1-8,13-14,45-46H,9-12H2,(H,59,60,61)(H,62,63,64)(H,65,66,67)(H,68,69,70)(H,71,72,73)(H,74,75,76)(H2,47,51,53,55,57)(H2,48,52,54,56,58);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;/q;33*+1/p-6
",N/A
590-90-9,CASRN,DTXSID4060442,"2-Butanone, 4-hydroxy-",CC(=O)CCO,590-90-9,LVSQXDHWDCMMRJ-UHFFFAOYSA-N,"InChI=1S/C4H8O2/c1-4(6)2-3-5/h5H,2-3H2,1H3
",4-Hydroxybutan-2-one
